total_charges,monthly_charges,contract_month_to_month,contract_two_year,churn,tenure
7113.6,111.15,1.0,0.0,0,64
4083.3,104.7,0.0,0.0,1,39
835.5,55.7,1.0,0.0,1,15
515.0,20.6,1.0,0.0,0,25
117.89999999999999,19.65,0.0,1.0,0,6
7642.8,115.8,0.0,0.0,0,66
5407.650000000001,88.65,0.0,1.0,0,61
4063.5,94.5,1.0,0.0,0,43
241.20000000000002,20.1,1.0,0.0,0,12
796.9499999999999,34.65,1.0,0.0,0,23
3713.2999999999997,52.3,1.0,0.0,0,71
2210.0,65.0,1.0,0.0,0,34
99.25,19.85,1.0,0.0,1,5
1453.45,35.45,0.0,0.0,0,41
1418.3999999999999,19.7,0.0,1.0,0,72
1338.3999999999999,95.6,1.0,0.0,0,14
813.85,19.85,0.0,1.0,0,41
1882.55,81.85,0.0,0.0,0,23
7760.3,109.3,0.0,1.0,0,71
70.3,70.3,1.0,0.0,1,1
1828.8,25.4,0.0,1.0,0,72
418.79999999999995,69.8,1.0,0.0,0,6
460.0,20.0,0.0,0.0,0,23
855.5,85.55,1.0,0.0,1,10
7912.8,109.9,0.0,1.0,0,72
352.09999999999997,50.3,1.0,0.0,0,7
567.0,94.5,1.0,0.0,1,6
913.5,101.5,1.0,0.0,0,9
1069.8000000000002,89.15,1.0,0.0,0,12
19.4,19.4,1.0,0.0,0,1
1435.1999999999998,29.9,0.0,0.0,0,48
1576.0,78.8,1.0,0.0,0,20
1365.6,85.35,1.0,0.0,1,16
159.3,79.65,1.0,0.0,1,2
193.0,19.3,0.0,0.0,0,10
159.2,79.6,1.0,0.0,1,2
1936.0,96.8,1.0,0.0,0,20
413.0,20.65,0.0,0.0,0,20
376.2,19.8,0.0,0.0,0,19
1721.3999999999999,90.6,1.0,0.0,1,19
2301.2,104.6,1.0,0.0,0,22
2801.75,80.05,1.0,0.0,0,35
45.15,45.15,1.0,0.0,0,1
2852.8500000000004,73.15,1.0,0.0,0,39
5351.4,99.1,0.0,0.0,0,54
20.2,20.2,1.0,0.0,1,1
6999.3,106.05,0.0,1.0,1,66
5899.599999999999,105.35,1.0,0.0,0,56
821.6999999999999,45.65,1.0,0.0,0,18
1279.2,79.95,1.0,0.0,0,16
3702.6000000000004,54.45,0.0,0.0,0,68
1330.3000000000002,25.1,0.0,1.0,0,53
6098.400000000001,84.7,0.0,1.0,0,72
682.65,75.85,1.0,0.0,0,9
1464.0,48.8,1.0,0.0,0,30
3569.4,99.15,1.0,0.0,1,36
633.6,35.2,1.0,0.0,0,18
4193.75,76.25,0.0,0.0,0,55
2180.1,55.9,1.0,0.0,1,39
1729.35,82.35,1.0,0.0,1,21
80.8,40.4,1.0,0.0,1,2
821.6999999999999,24.9,0.0,0.0,0,33
2389.2,54.3,0.0,1.0,0,44
1989.0,66.3,1.0,0.0,0,30
1483.8999999999999,20.9,0.0,1.0,0,71
301.4,75.35,1.0,0.0,1,4
2980.25,85.15,0.0,0.0,1,35
75.35,75.35,1.0,0.0,0,1
2402.35,104.45,1.0,0.0,0,23
1087.9,49.45,0.0,0.0,0,22
953.05,19.45,0.0,0.0,0,49
3870.3,92.15,1.0,0.0,0,42
3095.4,93.8,0.0,0.0,1,33
138.95000000000002,19.85,0.0,1.0,0,7
6716.75,100.25,0.0,0.0,0,67
1435.5,95.7,1.0,0.0,0,15
6241.05,93.15,0.0,1.0,0,67
3694.1000000000004,69.7,0.0,1.0,0,53
415.8,19.8,0.0,0.0,0,21
2854.0,71.35,1.0,0.0,0,40
456.5,20.75,0.0,0.0,0,22
1583.4,40.6,1.0,0.0,0,39
917.9999999999999,20.4,0.0,0.0,1,45
40.7,20.35,1.0,0.0,0,2
1125.75,19.75,0.0,1.0,0,57
435.2,54.4,1.0,0.0,0,8
662.9,94.7,1.0,0.0,1,7
183.0,30.5,1.0,0.0,1,6
143.15,20.45,1.0,0.0,0,7
3241.3500000000004,66.15,0.0,1.0,0,49
5840.25,89.85,0.0,0.0,0,65
2477.75,45.05,0.0,0.0,0,55
6166.349999999999,86.85,0.0,1.0,0,71
3386.25,96.75,1.0,0.0,0,35
231.0,77.0,1.0,0.0,1,3
221.10000000000002,20.1,1.0,0.0,1,11
75.3,75.3,1.0,0.0,1,1
1813.0500000000002,106.65,1.0,0.0,0,17
7930.8,110.15,0.0,1.0,0,72
2319.7999999999997,82.85,0.0,0.0,0,28
361.8,20.1,0.0,1.0,0,18
3968.0,99.2,0.0,0.0,1,40
3091.4,59.45,1.0,0.0,0,52
2754.2000000000003,58.6,1.0,0.0,0,47
1143.1000000000001,49.7,1.0,0.0,0,23
4346.099999999999,65.85,0.0,1.0,0,66
588.0,73.5,1.0,0.0,0,8
4018.5,85.5,1.0,0.0,1,47
140.35,20.05,1.0,0.0,1,7
8069.150000000001,113.65,0.0,1.0,0,71
4170.0,83.4,1.0,0.0,0,50
3019.9,65.65,0.0,1.0,0,46
70.4,70.4,1.0,0.0,1,1
4049.1,61.35,0.0,1.0,0,66
3607.8,85.9,1.0,0.0,0,42
378.25,75.65,1.0,0.0,0,5
348.25,49.75,0.0,0.0,1,7
2056.1000000000004,70.9,0.0,0.0,0,29
1345.95,49.85,1.0,0.0,0,27
1129.5,75.3,1.0,0.0,1,15
502.50000000000006,20.1,0.0,1.0,0,25
1034.0,94.0,1.0,0.0,1,11
5873.849999999999,103.05,1.0,0.0,0,57
7929.45,118.35,0.0,0.0,1,67
4685.900000000001,99.7,1.0,0.0,0,47
1064.7,81.9,1.0,0.0,0,13
243.6,30.45,1.0,0.0,1,8
4228.4,96.1,1.0,0.0,1,44
4700.2,66.2,0.0,0.0,0,71
2502.0,104.25,1.0,0.0,1,24
1203.0,80.2,1.0,0.0,1,15
19.75,19.75,1.0,0.0,0,1
145.2,72.6,1.0,0.0,0,2
6407.5,116.5,1.0,0.0,0,55
7582.8,106.8,0.0,1.0,0,71
1247.5,24.95,0.0,1.0,0,50
89.25,89.25,1.0,0.0,0,1
96.25,19.25,1.0,0.0,0,5
6900.3,104.55,0.0,0.0,0,66
4272.8,87.2,0.0,0.0,0,49
92.25,30.75,1.0,0.0,0,3
1696.2,25.7,0.0,0.0,0,66
948.2,86.2,1.0,0.0,0,11
842.8000000000001,30.1,1.0,0.0,0,28
6457.75,99.35,0.0,1.0,0,65
1190.3999999999999,19.2,0.0,1.0,0,62
40.2,20.1,1.0,0.0,0,2
40.7,20.35,1.0,0.0,0,2
1410.75,25.65,0.0,1.0,0,55
3876.5499999999997,94.55,1.0,0.0,0,41
1771.4,104.2,1.0,0.0,1,17
2832.0,94.4,0.0,0.0,0,30
953.7,56.1,0.0,0.0,0,17
1092.0,68.25,0.0,1.0,0,16
1782.0,24.75,0.0,1.0,0,72
686.25,76.25,1.0,0.0,0,9
74.35,74.35,1.0,0.0,0,1
1245.45,54.15,1.0,0.0,0,23
155.6,19.45,1.0,0.0,0,8
664.0500000000001,34.95,1.0,0.0,0,19
375.55,53.65,1.0,0.0,0,7
69.65,69.65,1.0,0.0,1,1
6344.0,104.0,0.0,0.0,0,61
4009.95,70.35,0.0,1.0,0,57
727.1999999999999,80.8,1.0,0.0,1,9
972.7499999999999,64.85,0.0,0.0,0,15
19.65,19.65,1.0,0.0,0,1
550.8,45.9,1.0,0.0,0,12
1080.0,20.0,0.0,1.0,0,54
179.2,44.8,1.0,0.0,0,4
562.1,80.3,1.0,0.0,1,7
407.0,20.35,0.0,0.0,0,20
1190.8,45.8,1.0,0.0,0,26
3027.6,84.1,1.0,0.0,1,36
5774.35,108.95,0.0,0.0,0,53
208.04999999999998,69.35,1.0,0.0,1,3
4375.799999999999,64.35,0.0,1.0,0,68
6537.599999999999,90.8,0.0,1.0,0,72
299.4,24.95,0.0,0.0,0,12
2706.3999999999996,79.6,1.0,0.0,1,34
5759.6,84.7,0.0,1.0,0,68
3540.0,70.8,0.0,0.0,0,50
36.45,36.45,1.0,0.0,1,1
4280.400000000001,104.4,1.0,0.0,0,41
3045.0,101.5,1.0,0.0,0,30
54.3,54.3,1.0,0.0,0,1
3014.55,103.95,1.0,0.0,0,29
2095.2999999999997,91.1,0.0,1.0,0,23
1197.0,19.95,0.0,1.0,0,60
1904.3999999999999,26.45,0.0,1.0,0,72
1966.8000000000002,89.4,1.0,0.0,1,22
5407.2,75.1,0.0,1.0,0,72
7134.599999999999,108.1,0.0,0.0,0,66
7930.8,110.15,0.0,1.0,0,72
3776.45,80.35,1.0,0.0,1,47
5686.5,111.5,0.0,0.0,0,51
7455.0,106.5,0.0,0.0,0,70
179.1,19.9,0.0,0.0,0,9
6554.9,111.1,0.0,1.0,0,59
212.10000000000002,70.7,1.0,0.0,0,3
944.3000000000001,24.85,1.0,0.0,0,38
3374.4,91.2,1.0,0.0,0,37
2427.2,65.6,0.0,1.0,0,37
975.5999999999999,40.65,1.0,0.0,1,24
832.3000000000001,59.45,1.0,0.0,0,14
7916.400000000001,109.95,0.0,1.0,0,72
3203.8500000000004,60.45,0.0,0.0,1,53
679.2,84.9,1.0,0.0,1,8
2772.0,38.5,0.0,1.0,0,72
1573.35,92.55,1.0,0.0,0,17
147.1,73.55,1.0,0.0,1,2
161.2,20.15,1.0,0.0,1,8
1665.6000000000001,34.7,0.0,0.0,1,48
245.0,24.5,1.0,0.0,0,10
0.0,19.7,0.0,0.0,0,0
20.6,20.6,1.0,0.0,0,1
1682.0,58.0,0.0,0.0,0,29
6984.25,107.45,0.0,0.0,0,65
524.0,65.5,1.0,0.0,0,8
1552.45,25.45,0.0,1.0,0,61
4506.75,100.15,0.0,0.0,0,45
7520.400000000001,104.45,0.0,0.0,0,72
253.79999999999998,21.15,1.0,0.0,0,12
673.4,96.2,1.0,0.0,0,7
399.59999999999997,44.4,1.0,0.0,0,9
4624.65,107.55,0.0,0.0,1,43
5472.299999999999,94.35,0.0,1.0,0,58
1580.0,98.75,1.0,0.0,1,16
40.6,20.3,1.0,0.0,0,2
809.2,101.15,1.0,0.0,1,8
4230.0,105.75,0.0,0.0,0,40
730.35,81.15,1.0,0.0,0,9
3671.5499999999997,89.55,0.0,0.0,0,41
1423.5,54.75,1.0,0.0,0,26
1773.75,53.75,0.0,0.0,0,33
7191.0,105.75,0.0,0.0,0,68
6880.25,105.85,0.0,1.0,0,65
3531.0,64.2,0.0,0.0,0,55
1774.0,88.7,1.0,0.0,1,20
1666.3,87.7,0.0,0.0,0,19
4018.5,89.3,1.0,0.0,0,45
1410.5,20.15,0.0,1.0,0,70
159.5,79.75,1.0,0.0,1,2
2552.85,94.55,1.0,0.0,1,27
240.60000000000002,20.05,0.0,1.0,0,12
4838.400000000001,67.2,0.0,1.0,0,72
1134.6,94.55,1.0,0.0,0,12
345.25,69.05,1.0,0.0,1,5
7632.5,107.5,1.0,0.0,0,71
2555.0,73.0,0.0,0.0,0,35
8032.5,114.75,0.0,1.0,0,70
2357.5499999999997,76.05,1.0,0.0,0,31
5005.0,96.25,0.0,1.0,1,52
3740.7,101.1,1.0,0.0,1,37
7224.3,104.7,0.0,0.0,1,69
2337.0,77.9,1.0,0.0,0,30
2991.4500000000003,90.65,1.0,0.0,0,33
5964.3,110.45,0.0,1.0,0,54
4053.3,68.7,0.0,0.0,0,59
2466.75,44.85,1.0,0.0,0,55
2056.2000000000003,29.8,0.0,0.0,0,69
5867.400000000001,88.9,0.0,0.0,0,66
2173.75,58.75,0.0,0.0,0,37
178.65,19.85,0.0,0.0,0,9
5996.1,86.9,0.0,1.0,0,69
596.5,59.65,1.0,0.0,0,10
2210.0,55.25,1.0,0.0,1,40
863.2,66.4,1.0,0.0,0,13
540.5999999999999,90.1,1.0,0.0,1,6
1390.35,20.15,0.0,1.0,0,69
7134.599999999999,108.1,0.0,0.0,0,66
591.25,53.75,1.0,0.0,1,11
2617.4,56.9,0.0,0.0,0,46
535.8,89.3,1.0,0.0,1,6
6137.599999999999,109.6,1.0,0.0,0,56
1760.5,25.15,0.0,1.0,0,70
2611.9500000000003,79.15,0.0,0.0,0,33
4806.0,66.75,0.0,1.0,0,72
285.6,95.2,1.0,0.0,1,3
927.1999999999999,48.8,1.0,0.0,0,19
228.5,45.7,1.0,0.0,1,5
5729.7,80.7,0.0,1.0,0,71
596.0,74.5,1.0,0.0,1,8
20.55,20.55,1.0,0.0,0,1
79.65,79.65,1.0,0.0,1,1
7021.099999999999,115.1,0.0,0.0,0,61
4238.7,59.7,0.0,1.0,0,71
5878.6,86.45,0.0,0.0,0,68
1550.2,33.7,0.0,0.0,0,46
2643.2999999999997,80.1,0.0,0.0,0,33
5514.65,104.05,0.0,1.0,0,53
5437.5,108.75,1.0,0.0,0,50
2342.7000000000003,41.1,0.0,0.0,0,57
1098.9,20.35,0.0,1.0,0,54
6354.0,105.9,1.0,0.0,0,60
2836.4,101.3,1.0,0.0,1,28
80.05,80.05,1.0,0.0,1,1
2586.8,89.2,1.0,0.0,1,29
655.0,65.5,1.0,0.0,0,10
1739.3500000000001,40.45,1.0,0.0,0,43
915.85,70.45,1.0,0.0,0,13
3388.4,78.8,0.0,1.0,0,43
1589.3500000000001,83.65,1.0,0.0,1,19
90.1,90.1,1.0,0.0,0,1
5689.05,82.45,0.0,1.0,0,69
1235.25,20.25,0.0,1.0,0,61
2848.75,66.25,1.0,0.0,0,43
117.0,19.5,1.0,0.0,1,6
51.25,51.25,1.0,0.0,1,1
5023.2,89.7,1.0,0.0,0,56
4518.5,64.55,0.0,1.0,0,70
45.6,45.6,1.0,0.0,1,1
4588.85,93.65,0.0,0.0,0,49
297.9,49.65,1.0,0.0,1,6
2355.2,73.6,0.0,1.0,0,32
7902.0,109.75,0.0,1.0,0,72
2273.65,61.45,0.0,1.0,0,37
7341.6,106.4,0.0,0.0,0,69
2129.4,81.9,1.0,0.0,0,26
6101.6,105.2,0.0,0.0,0,58
1310.4,54.6,0.0,0.0,0,24
102.75,20.55,0.0,0.0,0,5
300.0,20.0,1.0,0.0,1,15
591.0,19.7,0.0,1.0,0,30
3632.75,66.05,0.0,0.0,0,55
850.0,34.0,1.0,0.0,1,25
925.0,92.5,1.0,0.0,1,10
2378.2,54.05,0.0,1.0,0,44
2768.2999999999997,58.9,0.0,0.0,0,47
1148.55,88.35,1.0,0.0,1,13
5289.55,107.95,0.0,1.0,1,49
6201.6,96.9,0.0,0.0,0,64
19.1,19.1,1.0,0.0,0,1
1000.0,50.0,1.0,0.0,0,20
1679.8,45.4,0.0,1.0,0,37
2563.5,85.45,1.0,0.0,0,30
3195.7999999999997,84.1,0.0,0.0,0,38
74.45,74.45,1.0,0.0,1,1
2395.75,64.75,1.0,0.0,1,37
3445.0,66.25,0.0,1.0,0,52
5459.900000000001,76.9,0.0,1.0,0,71
2334.7999999999997,89.8,1.0,0.0,1,26
4923.599999999999,74.6,0.0,1.0,0,66
8420.4,116.95,0.0,1.0,0,72
1016.25,40.65,0.0,0.0,0,25
7890.15,114.35,0.0,1.0,0,69
3694.1000000000004,69.7,0.0,1.0,0,53
1146.0,95.5,0.0,0.0,1,12
2564.9,98.65,1.0,0.0,0,26
1294.6499999999999,61.65,1.0,0.0,0,21
89.35,89.35,1.0,0.0,0,1
4579.200000000001,95.4,1.0,0.0,0,48
920.4,35.4,0.0,0.0,0,26
1197.0,19.95,0.0,1.0,0,60
346.5,19.25,1.0,0.0,0,18
296.5,29.65,1.0,0.0,1,10
422.5,84.5,1.0,0.0,1,5
81.6,20.4,0.0,0.0,0,4
1608.75,24.75,0.0,1.0,0,65
1774.5,25.35,0.0,1.0,0,70
1632.6000000000001,90.7,1.0,0.0,1,18
1240.0,20.0,0.0,1.0,0,62
3943.5,59.75,0.0,1.0,0,66
5362.5,82.5,0.0,1.0,0,65
210.89999999999998,70.3,1.0,0.0,1,3
691.9000000000001,20.35,1.0,0.0,0,34
1452.8,90.8,1.0,0.0,0,16
5613.3,103.95,0.0,0.0,1,54
5247.5,104.95,1.0,0.0,0,50
7472.75,105.25,0.0,1.0,0,71
747.5,74.75,1.0,0.0,1,10
50.8,50.8,1.0,0.0,1,1
427.5,23.75,0.0,0.0,0,18
245.2,61.3,1.0,0.0,0,4
4396.4,75.8,0.0,1.0,0,58
5488.0,98.0,0.0,0.0,0,56
160.5,80.25,1.0,0.0,1,2
2524.8,78.9,1.0,0.0,1,32
2912.0,52.0,0.0,0.0,0,56
3051.0,84.75,1.0,0.0,1,36
257.6,64.4,1.0,0.0,0,4
4528.85,85.45,1.0,0.0,1,53
458.0,45.8,1.0,0.0,0,10
122.0,30.5,1.0,0.0,0,4
19.9,19.9,1.0,0.0,1,1
3526.65,69.15,1.0,0.0,0,51
1193.4,99.45,1.0,0.0,1,12
295.5,49.25,0.0,0.0,0,6
2479.05,39.35,0.0,1.0,0,63
70.6,70.6,1.0,0.0,1,1
5044.799999999999,105.1,1.0,0.0,0,48
405.0,81.0,1.0,0.0,1,5
703.5,20.1,0.0,0.0,0,35
509.09999999999997,84.85,1.0,0.0,1,6
39.5,19.75,1.0,0.0,0,2
987.5,19.75,0.0,0.0,0,50
2323.2000000000003,70.4,1.0,0.0,0,33
633.9499999999999,20.45,0.0,1.0,0,31
183.15,20.35,0.0,1.0,0,9
4654.8,86.2,1.0,0.0,0,54
4399.900000000001,95.65,0.0,0.0,0,46
3529.2,103.8,0.0,0.0,0,34
6901.2,97.2,0.0,1.0,0,71
4003.6499999999996,63.55,0.0,1.0,0,63
1272.45,24.95,0.0,1.0,0,51
2317.9,89.15,1.0,0.0,1,26
6336.0,99.0,0.0,1.0,0,64
24.8,24.8,1.0,0.0,1,1
5218.55,85.55,0.0,0.0,0,61
1410.0,94.0,1.0,0.0,0,15
6761.6,105.65,0.0,0.0,1,64
905.4,50.3,1.0,0.0,0,18
5415.0,95.0,0.0,0.0,0,57
859.6,61.4,0.0,1.0,0,14
1449.8999999999999,80.55,1.0,0.0,0,18
5652.0,78.5,0.0,1.0,0,72
8001.0,114.3,0.0,1.0,0,70
761.9,20.05,0.0,1.0,0,38
4260.2,62.65,0.0,1.0,0,68
1051.05,80.85,1.0,0.0,1,13
6025.5,92.7,0.0,1.0,0,65
3013.5,100.45,1.0,0.0,0,30
3835.2000000000003,75.2,0.0,1.0,0,51
2627.25,84.75,1.0,0.0,0,31
805.0500000000001,89.45,1.0,0.0,1,9
5724.0,79.5,0.0,1.0,0,72
721.5,72.15,1.0,0.0,1,10
732.6,19.8,0.0,0.0,0,37
152.8,76.4,1.0,0.0,1,2
5549.5,100.9,0.0,0.0,0,55
3144.9,95.3,1.0,0.0,0,33
4183.7,90.95,0.0,0.0,0,46
54.5,54.5,1.0,0.0,0,1
1232.0,61.6,1.0,0.0,1,20
719.1,79.9,1.0,0.0,1,9
3076.8,96.15,1.0,0.0,1,32
942.4,49.6,1.0,0.0,0,19
4571.0,65.3,0.0,1.0,1,70
1525.0,25.0,0.0,1.0,0,61
1181.7,45.45,1.0,0.0,0,26
4848.75,107.75,1.0,0.0,0,45
5524.2,89.1,0.0,1.0,0,62
19.65,19.65,1.0,0.0,1,1
134.25,44.75,1.0,0.0,0,3
4165.599999999999,101.6,0.0,0.0,0,41
6911.05,103.15,0.0,1.0,0,67
84.65,84.65,1.0,0.0,1,1
6791.150000000001,95.65,0.0,0.0,0,71
2778.7,75.1,0.0,0.0,0,37
3681.0,61.35,0.0,1.0,0,60
69.55,69.55,1.0,0.0,1,1
118.19999999999999,19.7,1.0,0.0,0,6
403.65000000000003,31.05,1.0,0.0,1,13
561.0,51.0,1.0,0.0,0,11
357.0,51.0,1.0,0.0,1,7
888.5,88.85,1.0,0.0,0,10
681.7,20.05,0.0,1.0,0,34
4036.2,65.1,0.0,1.0,0,62
4489.6,70.15,0.0,0.0,0,64
44.35,44.35,1.0,0.0,1,1
518.75,20.75,0.0,1.0,0,25
1457.3,56.05,0.0,0.0,0,26
199.5,19.95,0.0,0.0,0,10
5225.799999999999,98.6,0.0,0.0,0,53
557.9,79.7,1.0,0.0,1,7
2607.0,79.0,1.0,0.0,0,33
6350.95,89.45,0.0,1.0,0,71
2151.8,74.2,1.0,0.0,0,29
1944.0,81.0,1.0,0.0,0,24
992.0,49.6,1.0,0.0,0,20
84.6,84.6,1.0,0.0,0,1
2970.0,55.0,1.0,0.0,1,54
424.25,84.85,1.0,0.0,1,5
6062.400000000001,84.2,0.0,1.0,0,72
5527.599999999999,106.3,0.0,1.0,0,52
621.4499999999999,69.05,1.0,0.0,0,9
45.4,45.4,1.0,0.0,0,1
73.65,73.65,1.0,0.0,1,1
2438.7000000000003,73.9,0.0,0.0,1,33
4276.25,77.75,1.0,0.0,1,55
6855.15,99.35,0.0,1.0,0,69
50.75,50.75,1.0,0.0,0,1
4703.4,87.1,0.0,1.0,0,54
664.9499999999999,20.15,0.0,0.0,0,33
4441.5,98.7,0.0,0.0,0,45
277.2,25.2,1.0,0.0,0,11
334.20000000000005,55.7,1.0,0.0,0,6
1372.35,65.35,1.0,0.0,0,21
1644.5,25.3,0.0,1.0,0,65
506.09999999999997,84.35,1.0,0.0,1,6
679.6,84.95,1.0,0.0,1,8
812.3499999999999,73.85,1.0,0.0,1,11
1042.75,24.25,0.0,1.0,0,43
2538.2,51.8,0.0,0.0,1,49
46.0,46.0,1.0,0.0,1,1
1191.0,79.4,1.0,0.0,1,15
3630.0,60.5,0.0,1.0,0,60
426.70000000000005,25.1,1.0,0.0,0,17
1148.8,71.8,1.0,0.0,1,16
701.75,20.05,0.0,0.0,0,35
3889.6000000000004,88.4,0.0,0.0,1,44
363.0,30.25,0.0,0.0,0,12
20.2,20.2,1.0,0.0,0,1
1677.2,59.9,0.0,0.0,0,28
1760.5,25.15,0.0,1.0,0,70
230.0,46.0,1.0,0.0,1,5
1823.3999999999999,101.3,1.0,0.0,0,18
5386.5,76.95,0.0,1.0,0,70
497.7,55.3,1.0,0.0,0,9
6194.150000000001,92.45,0.0,1.0,0,67
48.45,48.45,1.0,0.0,0,1
348.3,19.35,0.0,1.0,0,18
207.0,51.75,1.0,0.0,1,4
6155.7,86.7,0.0,0.0,0,71
2832.0,94.4,1.0,0.0,1,30
55.7,55.7,1.0,0.0,0,1
4633.75,84.25,0.0,0.0,0,55
3814.3500000000004,64.65,1.0,0.0,0,59
70.15,70.15,1.0,0.0,1,1
484.40000000000003,69.2,1.0,0.0,0,7
2459.25,54.65,0.0,1.0,0,45
1336.5,24.75,0.0,0.0,0,54
1221.45,23.95,0.0,0.0,0,51
7560.0,105.0,0.0,0.0,0,72
2633.4,59.85,0.0,0.0,0,44
40.1,20.05,1.0,0.0,0,2
6081.900000000001,92.15,0.0,0.0,0,66
3046.3999999999996,44.8,0.0,0.0,0,68
647.9,20.9,0.0,1.0,0,31
2003.4,95.4,1.0,0.0,0,21
1687.35,80.35,1.0,0.0,0,21
4680.5,85.1,0.0,1.0,0,55
312.3,34.7,1.0,0.0,1,9
8168.55,115.05,0.0,1.0,0,71
81.1,81.1,1.0,0.0,1,1
438.9,19.95,0.0,0.0,0,22
20.55,20.55,1.0,0.0,1,1
6502.599999999999,106.6,0.0,1.0,1,61
5772.05,86.15,0.0,1.0,0,67
1103.8999999999999,78.85,1.0,0.0,0,14
6298.25,106.75,1.0,0.0,1,59
1817.55,86.55,1.0,0.0,0,21
169.6,42.4,1.0,0.0,0,4
268.35,89.45,1.0,0.0,1,3
1697.5,24.25,0.0,1.0,0,70
293.70000000000005,97.9,1.0,0.0,1,3
430.5,20.5,0.0,0.0,0,21
392.0,19.6,1.0,0.0,0,20
445.5,20.25,0.0,0.0,0,22
55.7,55.7,1.0,0.0,1,1
1297.8000000000002,20.6,0.0,1.0,0,63
1386.0,19.8,0.0,1.0,0,70
1037.3999999999999,79.8,1.0,0.0,1,13
401.0,80.2,1.0,0.0,0,5
8380.800000000001,116.4,0.0,1.0,0,72
411.45,31.65,1.0,0.0,0,13
5743.150000000001,94.15,1.0,0.0,0,61
20.65,20.65,1.0,0.0,0,1
4303.599999999999,76.85,1.0,0.0,0,56
80.6,20.15,1.0,0.0,0,4
1933.75,55.25,0.0,1.0,0,35
702.9,39.05,1.0,0.0,1,18
5914.8,82.15,0.0,1.0,0,72
5047.0,103.0,0.0,0.0,0,49
4184.4,95.1,1.0,0.0,0,44
251.70000000000002,83.9,1.0,0.0,1,3
3520.55,95.15,1.0,0.0,0,37
4867.8,79.8,0.0,0.0,0,61
5236.0,74.8,0.0,1.0,0,70
69.85,69.85,1.0,0.0,1,1
838.4499999999999,20.45,1.0,0.0,0,41
5484.5,78.35,0.0,0.0,0,70
53.55,53.55,1.0,0.0,1,1
974.1,19.1,0.0,0.0,0,51
840.0,20.0,0.0,1.0,0,42
6573.0,93.9,0.0,1.0,1,70
957.5999999999999,19.95,0.0,0.0,0,48
7694.200000000001,113.15,0.0,1.0,1,68
1152.0,24.0,0.0,1.0,0,48
2208.7000000000003,84.95,1.0,0.0,1,26
885.5,80.5,1.0,0.0,1,11
19.3,19.3,1.0,0.0,1,1
517.05,19.15,0.0,0.0,0,27
4199.8,91.3,0.0,0.0,0,46
49.65,49.65,1.0,0.0,1,1
2500.1,54.35,0.0,1.0,1,46
478.74999999999994,19.15,1.0,0.0,0,25
353.8,88.45,1.0,0.0,1,4
256.75,19.75,0.0,1.0,0,13
2340.5,75.5,0.0,0.0,0,31
1926.25,83.75,1.0,0.0,0,23
38.8,19.4,1.0,0.0,0,2
1722.5,26.5,0.0,1.0,0,65
1991.0,90.5,1.0,0.0,1,22
1053.25,19.15,0.0,0.0,0,55
853.65,94.85,1.0,0.0,1,9
489.65000000000003,69.95,1.0,0.0,1,7
1431.5,40.9,0.0,0.0,0,35
481.5,80.25,0.0,1.0,0,6
48.6,48.6,1.0,0.0,1,1
1203.6,70.8,1.0,0.0,0,17
602.0,60.2,1.0,0.0,0,10
828.0,55.2,0.0,0.0,0,15
2232.0,55.8,1.0,0.0,1,40
703.9499999999999,54.15,0.0,0.0,0,13
2324.3500000000004,80.15,1.0,0.0,1,29
226.5,75.5,1.0,0.0,1,3
5823.200000000001,100.4,1.0,0.0,0,58
2814.75,62.55,0.0,0.0,0,45
5072.400000000001,70.45,0.0,1.0,0,72
5814.0,85.5,0.0,0.0,0,68
20.2,20.2,1.0,0.0,1,1
2071.0,54.5,1.0,0.0,0,38
41.5,20.75,1.0,0.0,0,2
223.85000000000002,20.35,1.0,0.0,0,11
1820.0,91.0,0.0,0.0,0,20
7545.599999999999,104.8,0.0,1.0,0,72
224.25,74.75,1.0,0.0,1,3
2393.15,104.05,1.0,0.0,1,23
2044.0,51.1,1.0,0.0,0,40
5567.599999999999,89.8,1.0,0.0,0,62
452.1,20.55,1.0,0.0,0,22
704.55,64.05,1.0,0.0,0,11
523.9499999999999,74.85,1.0,0.0,0,7
1256.45,96.65,1.0,0.0,1,13
20.05,20.05,1.0,0.0,1,1
4034.55,103.45,1.0,0.0,1,39
75.0,25.0,1.0,0.0,0,3
1177.4,20.3,0.0,1.0,0,58
158.10000000000002,26.35,1.0,0.0,0,6
19.9,19.9,1.0,0.0,1,1
1203.4,54.7,1.0,0.0,0,22
648.9,46.35,1.0,0.0,1,14
5776.0,90.25,0.0,0.0,0,64
19.95,19.95,1.0,0.0,1,1
123.89999999999999,20.65,1.0,0.0,0,6
79.6,79.6,1.0,0.0,1,1
992.55,25.45,0.0,0.0,0,39
390.0,19.5,0.0,0.0,0,20
75.9,75.9,1.0,0.0,1,1
76.2,76.2,1.0,0.0,1,1
4233.6,66.15,0.0,0.0,0,64
19.25,19.25,1.0,0.0,1,1
3178.6,69.1,1.0,0.0,0,46
1094.8,39.1,0.0,0.0,0,28
661.65,20.05,1.0,0.0,0,33
2332.2,59.8,0.0,0.0,0,39
3540.6,84.3,1.0,0.0,1,42
48.6,48.6,1.0,0.0,0,1
553.0,79.0,1.0,0.0,1,7
7374.5,105.35,0.0,1.0,0,70
1631.5,25.1,0.0,1.0,0,65
