total_charges,contract_month_to_month,contract_two_year,monthly_charges,device_protection,tenure
40.6,0.0,0.0,20.3,0,2
6548.75,0.0,0.0,100.75,0,65
1334.7,1.0,0.0,74.15,0,18
1806.6499999999999,0.0,0.0,78.55,1,23
181.2,1.0,0.0,45.3,0,4
1389.5,0.0,1.0,19.85,0,70
202.8,1.0,0.0,50.7,0,4
855.0,1.0,0.0,45.0,0,19
1400.3999999999999,1.0,0.0,77.8,1,18
3171.1,1.0,0.0,83.45,0,38
146.5,1.0,0.0,73.25,0,2
4455.599999999999,0.0,0.0,94.8,0,47
1045.2,0.0,1.0,20.1,0,52
539.1,1.0,0.0,59.9,0,9
2342.6,0.0,0.0,90.1,1,26
408.4,1.0,0.0,51.05,1,8
3121.8,0.0,0.0,70.95,1,44
87.6,1.0,0.0,29.2,0,3
93.2,1.0,0.0,46.6,0,2
768.15,1.0,0.0,85.35,0,9
75.35,1.0,0.0,75.35,0,1
1857.5,1.0,0.0,74.3,0,25
138.6,1.0,0.0,69.3,0,2
3233.6,1.0,0.0,75.2,0,43
20.9,1.0,0.0,20.9,0,1
5469.4,0.0,0.0,94.3,1,58
4510.55,0.0,1.0,76.45,1,59
2376.0,0.0,0.0,54.0,1,44
6880.5,0.0,0.0,104.25,0,66
1356.6,0.0,1.0,19.95,0,68
224.54999999999998,1.0,0.0,24.95,0,9
1610.25,1.0,0.0,84.75,1,19
79.0,1.0,0.0,19.75,0,4
7955.5,0.0,1.0,113.65,1,70
44.9,1.0,0.0,44.9,0,1
602.0,1.0,0.0,75.25,0,8
1303.8000000000002,0.0,1.0,24.6,0,53
1275.0,0.0,0.0,25.0,0,51
230.45,1.0,0.0,20.95,0,11
6636.0,0.0,1.0,110.6,1,60
943.5,1.0,0.0,55.5,0,17
129.89999999999998,1.0,0.0,43.3,0,3
7665.0,0.0,0.0,109.5,1,70
19.45,1.0,0.0,19.45,0,1
3648.5499999999997,1.0,0.0,84.85,0,43
313.6,1.0,0.0,19.6,0,16
3046.65,0.0,0.0,53.45,0,57
732.6,0.0,0.0,19.8,0,37
8071.2,0.0,1.0,112.1,1,72
932.8,1.0,0.0,84.8,0,11
4752.5,1.0,0.0,95.05,1,50
251.75,1.0,0.0,50.35,1,5
74.6,1.0,0.0,74.6,0,1
315.2,1.0,0.0,19.7,0,16
148.4,1.0,0.0,74.2,1,2
1173.0,1.0,0.0,69.0,1,17
309.6,0.0,0.0,19.35,0,16
891.75,1.0,0.0,59.45,1,15
198.0,0.0,0.0,19.8,0,10
4839.2,0.0,0.0,105.2,0,46
6988.8,0.0,1.0,109.2,1,64
79.15,1.0,0.0,79.15,0,1
1341.25,0.0,0.0,53.65,1,25
7114.2,0.0,1.0,100.2,1,71
361.2,1.0,0.0,45.15,0,8
7822.8,0.0,1.0,108.65,1,72
1991.85,1.0,0.0,40.65,0,49
1605.15,0.0,0.0,55.35,1,29
7603.2,0.0,1.0,105.6,1,72
2907.7999999999997,1.0,0.0,93.8,1,31
4785.0,1.0,0.0,95.7,0,50
5907.2,0.0,1.0,83.2,1,71
6303.5,0.0,1.0,90.05,1,70
6933.150000000001,0.0,0.0,97.65,0,71
4151.05,0.0,1.0,68.05,1,61
3078.4,1.0,0.0,96.2,0,32
79.6,1.0,0.0,79.6,0,1
6942.799999999999,0.0,1.0,102.1,1,68
1450.8,0.0,1.0,23.4,0,62
497.34999999999997,1.0,0.0,71.05,0,7
1705.0,1.0,0.0,85.25,0,20
116.69999999999999,0.0,0.0,19.45,0,6
1961.8500000000001,1.0,0.0,59.45,1,33
2581.6,0.0,0.0,92.2,0,28
535.95,0.0,1.0,19.85,0,27
307.3,1.0,0.0,43.9,0,7
2093.0,1.0,0.0,80.5,0,26
449.0,1.0,0.0,89.8,0,5
2715.0,1.0,0.0,90.5,0,30
5698.35,0.0,0.0,90.45,0,63
50.75,1.0,0.0,50.75,0,1
4483.799999999999,0.0,0.0,84.6,1,53
1255.1000000000001,1.0,0.0,89.65,0,14
2082.15,1.0,0.0,99.15,0,21
339.15,0.0,0.0,19.95,0,17
328.0,0.0,1.0,20.5,0,16
2173.5,1.0,0.0,62.1,1,35
2544.0,1.0,0.0,79.5,0,32
547.4,1.0,0.0,19.55,0,28
20.35,1.0,0.0,20.35,0,1
3050.3,1.0,0.0,51.7,0,59
1677.6000000000001,0.0,0.0,23.3,0,72
2354.4,0.0,0.0,65.4,0,36
2604.0,1.0,0.0,65.1,0,40
3248.0,1.0,0.0,81.2,1,40
656.1,1.0,0.0,72.9,1,9
4693.5,0.0,1.0,74.5,1,63
241.5,1.0,0.0,80.5,0,3
2412.0,0.0,0.0,60.3,1,40
600.0,1.0,0.0,75.0,0,8
3065.1000000000004,0.0,0.0,90.15,0,34
200.0,1.0,0.0,40.0,1,5
895.0500000000001,1.0,0.0,99.45,0,9
621.4499999999999,1.0,0.0,69.05,1,9
1850.7,1.0,0.0,59.7,0,31
992.5000000000001,0.0,0.0,19.85,0,50
172.5,1.0,0.0,86.25,0,2
45.65,1.0,0.0,45.65,0,1
560.8,1.0,0.0,70.1,0,8
366.75,1.0,0.0,40.75,0,9
140.4,1.0,0.0,70.2,0,2
166.05,1.0,0.0,55.35,0,3
2392.5,1.0,0.0,95.7,0,25
46.3,1.0,0.0,46.3,0,1
3658.5,1.0,0.0,81.3,1,45
4294.2,1.0,0.0,84.2,1,51
1100.0,1.0,0.0,20.0,0,55
2513.7000000000003,1.0,0.0,66.15,1,38
91.7,1.0,0.0,45.85,0,2
744.8000000000001,1.0,0.0,19.6,0,38
1693.1999999999998,1.0,0.0,49.8,0,34
7122.5,0.0,0.0,101.75,1,70
716.9499999999999,0.0,0.0,55.15,0,13
2934.75,1.0,0.0,75.25,0,39
6340.95,0.0,0.0,103.95,1,61
1201.8000000000002,1.0,0.0,100.15,1,12
4085.65,0.0,1.0,99.65,0,41
1547.7,1.0,0.0,73.7,0,21
2752.75,0.0,0.0,50.05,1,55
4157.25,0.0,1.0,60.25,1,69
2749.5,1.0,0.0,105.75,1,26
6023.7,0.0,0.0,87.3,0,69
870.3000000000001,1.0,0.0,48.35,1,18
2549.75,1.0,0.0,54.25,0,47
6141.599999999999,0.0,1.0,85.3,1,72
1650.0,1.0,0.0,50.0,1,33
48.8,1.0,0.0,24.4,0,2
6548.400000000001,0.0,1.0,90.95,1,72
2673.25,1.0,0.0,72.25,0,37
5958.2,1.0,0.0,96.1,1,62
1409.3500000000001,0.0,1.0,19.85,0,71
1271.8999999999999,1.0,0.0,55.3,0,23
321.6,0.0,0.0,20.1,0,16
625.5,1.0,0.0,69.5,1,9
427.54999999999995,0.0,1.0,25.15,0,17
83.8,1.0,0.0,20.95,0,4
49.55,1.0,0.0,49.55,0,1
1911.6000000000001,1.0,0.0,79.65,1,24
71.25,1.0,0.0,71.25,0,1
8193.6,0.0,1.0,113.8,1,72
1767.6000000000001,0.0,1.0,24.55,0,72
216.7,1.0,0.0,19.7,0,11
182.25,1.0,0.0,20.25,0,9
100.3,1.0,0.0,50.15,0,2
6030.0,0.0,0.0,100.5,1,60
2781.1000000000004,1.0,0.0,95.9,1,29
3648.05,0.0,1.0,74.45,1,49
3123.0,1.0,0.0,104.1,1,30
1009.6500000000001,0.0,0.0,19.05,0,53
975.0,0.0,1.0,25.0,0,39
171.45000000000002,1.0,0.0,19.05,0,9
3194.1000000000004,0.0,0.0,81.9,1,39
557.6,1.0,0.0,69.7,0,8
4597.650000000001,0.0,0.0,90.15,1,51
1799.8500000000001,0.0,1.0,25.35,0,71
1750.1499999999999,0.0,1.0,24.65,0,71
1368.5,0.0,1.0,19.55,0,70
25.25,1.0,0.0,25.25,0,1
2280.0,0.0,1.0,60.0,0,38
2517.2000000000003,1.0,0.0,89.9,1,28
620.8,1.0,0.0,19.4,0,32
2440.2,0.0,1.0,49.8,0,49
891.7,0.0,1.0,24.1,0,37
542.5,1.0,0.0,54.25,1,10
7363.3,0.0,0.0,109.9,1,67
248.5,0.0,0.0,35.5,1,7
4465.05,0.0,0.0,87.55,0,51
406.34999999999997,1.0,0.0,45.15,0,9
795.6,1.0,0.0,88.4,0,9
203.2,1.0,0.0,50.8,0,4
7029.0,0.0,1.0,99.0,1,71
4220.0,1.0,0.0,84.4,0,50
2317.2,0.0,1.0,96.55,1,24
1314.5,0.0,0.0,59.75,0,22
4906.0,1.0,0.0,111.5,1,44
800.25,1.0,0.0,24.25,0,33
75.1,1.0,0.0,75.1,0,1
3788.1000000000004,0.0,0.0,70.15,0,54
4273.5,1.0,0.0,101.75,0,42
45.8,1.0,0.0,45.8,0,1
20.5,1.0,0.0,20.5,0,1
2112.0,0.0,0.0,70.4,0,30
30.55,1.0,0.0,30.55,0,1
1358.4,1.0,0.0,84.9,0,16
20.1,1.0,0.0,20.1,0,1
365.84999999999997,1.0,0.0,40.65,0,9
4646.0,1.0,0.0,101.0,1,46
69.1,1.0,0.0,69.1,0,1
3869.5,0.0,1.0,54.5,0,71
3240.0499999999997,1.0,0.0,75.35,0,43
2222.5,0.0,0.0,44.45,0,50
975.0,1.0,0.0,75.0,0,13
1900.0,0.0,0.0,100.0,0,19
4020.0499999999997,1.0,0.0,98.05,1,41
71.15,1.0,0.0,71.15,0,1
1299.6,1.0,0.0,54.15,1,24
2556.0,0.0,0.0,63.9,0,40
207.45000000000002,1.0,0.0,69.15,1,3
2392.05,0.0,0.0,64.65,0,37
7286.25,0.0,1.0,108.75,1,67
3163.2,1.0,0.0,98.85,0,32
294.9,1.0,0.0,49.15,0,6
2867.2,1.0,0.0,89.6,0,32
4911.75,1.0,0.0,83.25,1,59
2107.5,0.0,0.0,70.25,1,30
388.0,1.0,0.0,19.4,0,20
661.5,0.0,1.0,24.5,0,27
1583.0,1.0,0.0,79.15,0,20
180.9,0.0,0.0,20.1,0,9
4964.0,0.0,0.0,73.0,1,68
4236.599999999999,0.0,1.0,61.4,0,69
2191.7999999999997,1.0,0.0,84.3,1,26
1373.1,0.0,1.0,19.9,0,69
224.39999999999998,0.0,1.0,20.4,0,11
50.75,1.0,0.0,50.75,0,1
204.5,0.0,0.0,20.45,0,10
4166.25,0.0,0.0,75.75,0,55
2877.6000000000004,0.0,0.0,65.4,0,44
3698.4,1.0,0.0,80.4,0,46
4122.75,0.0,1.0,59.75,1,69
863.5,1.0,0.0,78.5,0,11
1122.0,1.0,0.0,102.0,0,11
1419.5500000000002,1.0,0.0,48.95,1,29
5680.05,1.0,0.0,99.65,0,57
511.0,0.0,0.0,18.25,0,28
2291.1,1.0,0.0,54.55,1,42
41.3,1.0,0.0,20.65,0,2
934.9499999999999,0.0,0.0,40.65,0,23
368.09999999999997,1.0,0.0,20.45,0,18
1537.6000000000001,0.0,0.0,24.8,0,62
70.8,1.0,0.0,70.8,0,1
1424.8,1.0,0.0,89.05,0,16
289.79999999999995,1.0,0.0,96.6,0,3
5949.599999999999,0.0,0.0,88.8,1,67
1243.1000000000001,0.0,1.0,20.05,0,62
5956.5,1.0,0.0,104.5,1,57
139.6,1.0,0.0,69.8,0,2
1774.45,0.0,1.0,77.15,1,23
876.2499999999999,0.0,1.0,35.05,0,25
7783.2,0.0,1.0,108.1,1,72
168.1,1.0,0.0,84.05,0,2
161.6,0.0,0.0,20.2,0,8
253.0,1.0,0.0,50.6,0,5
1722.0,1.0,0.0,49.2,1,35
590.4000000000001,0.0,0.0,24.6,0,24
143.3,1.0,0.0,71.65,0,2
7552.8,0.0,1.0,104.9,1,72
4366.5,1.0,0.0,106.5,1,41
197.4,1.0,0.0,49.35,0,4
1963.0,0.0,0.0,75.5,0,26
659.75,1.0,0.0,94.25,0,7
68.95,1.0,0.0,68.95,0,1
234.0,1.0,0.0,58.5,0,4
3787.2000000000003,0.0,1.0,78.9,1,48
187.7,1.0,0.0,93.85,0,2
950.4000000000001,0.0,0.0,79.2,1,12
6567.0,1.0,0.0,109.45,1,60
3256.0,0.0,1.0,59.2,1,55
29.15,1.0,0.0,29.15,0,1
20.05,1.0,0.0,20.05,0,1
304.2,1.0,0.0,76.05,0,4
24.45,1.0,0.0,24.45,0,1
2793.0,0.0,1.0,66.5,1,42
49.55,1.0,0.0,49.55,0,1
625.4499999999999,1.0,0.0,89.35,1,7
220.79999999999998,1.0,0.0,73.6,1,3
5950.8,0.0,1.0,82.65,1,72
735.0,1.0,0.0,49.0,0,15
321.4,1.0,0.0,80.35,0,4
277.2,0.0,0.0,25.2,0,11
127.25,1.0,0.0,25.45,0,5
55.8,1.0,0.0,55.8,1,1
7984.8,0.0,1.0,110.9,1,72
4276.25,1.0,0.0,77.75,0,55
1048.0,1.0,0.0,26.2,0,40
1134.3,0.0,1.0,19.9,0,57
79.05,1.0,0.0,79.05,0,1
95.0,1.0,0.0,95.0,0,1
25.2,1.0,0.0,25.2,0,1
4204.2,0.0,0.0,80.85,1,52
4034.4,1.0,0.0,98.4,1,41
2423.05,0.0,0.0,56.35,0,43
907.1,0.0,1.0,19.3,0,47
151.2,1.0,0.0,50.4,0,3
5240.400000000001,0.0,1.0,79.4,1,66
3038.75,0.0,1.0,55.25,1,55
553.9000000000001,0.0,0.0,19.1,0,29
1008.5999999999999,1.0,0.0,84.05,0,12
6943.2,1.0,0.0,105.2,1,66
3549.0,1.0,0.0,101.4,1,35
898.0,1.0,0.0,89.8,1,10
2045.25,1.0,0.0,75.75,0,27
5527.4,1.0,0.0,95.3,0,58
5926.5,0.0,1.0,109.75,1,54
178.65,1.0,0.0,19.85,0,9
38.6,0.0,0.0,19.3,0,2
414.59999999999997,1.0,0.0,69.1,0,6
2372.5,1.0,0.0,91.25,0,26
182.25,1.0,0.0,20.25,0,9
438.0,1.0,0.0,54.75,1,8
977.4000000000001,1.0,0.0,81.45,0,12
736.5,1.0,0.0,49.1,0,15
3448.6,0.0,0.0,80.2,1,43
4212.599999999999,1.0,0.0,100.3,0,42
2022.75,1.0,0.0,65.25,1,31
6002.7,0.0,1.0,90.95,1,66
1538.1000000000001,1.0,0.0,85.45,0,18
20.0,1.0,0.0,20.0,0,1
5740.099999999999,0.0,1.0,94.1,0,61
798.5,1.0,0.0,79.85,0,10
71.65,1.0,0.0,71.65,0,1
1323.8999999999999,1.0,0.0,73.55,0,18
2511.6000000000004,1.0,0.0,104.65,1,24
57.900000000000006,1.0,0.0,19.3,0,3
1007.4999999999999,0.0,0.0,20.15,0,50
44.55,1.0,0.0,44.55,0,1
108.9,1.0,0.0,54.45,0,2
334.04999999999995,0.0,0.0,19.65,0,17
7245.0,0.0,1.0,105.0,1,69
6386.400000000001,0.0,1.0,88.7,1,72
222.75,1.0,0.0,74.25,0,3
3757.5000000000005,0.0,1.0,75.15,1,50
1073.25,0.0,1.0,20.25,0,53
6327.799999999999,0.0,1.0,109.1,0,58
1414.5,0.0,0.0,30.75,0,46
8128.8,1.0,0.0,112.9,1,72
74.2,1.0,0.0,74.2,0,1
564.3,1.0,0.0,94.05,1,6
5677.2,0.0,1.0,78.85,1,72
221.2,1.0,0.0,55.3,0,4
1006.2,0.0,1.0,19.35,0,52
0.0,0.0,1.0,25.35,0,0
40.9,0.0,0.0,20.45,0,2
1257.75,0.0,1.0,19.35,0,65
4343.0,1.0,0.0,101.0,0,43
400.8,1.0,0.0,100.2,0,4
2226.25,0.0,0.0,89.05,0,25
4011.15,0.0,0.0,78.65,0,51
897.0,1.0,0.0,74.75,1,12
3995.7,0.0,0.0,70.1,0,57
477.59999999999997,0.0,0.0,19.9,0,24
3734.4,0.0,0.0,58.35,1,64
422.6,0.0,0.0,105.65,1,4
2613.0,1.0,0.0,100.5,1,26
300.75,1.0,0.0,20.05,0,15
1641.6,0.0,1.0,25.65,0,64
3474.0,1.0,0.0,96.5,0,36
2565.0,1.0,0.0,95.0,0,27
70.85,1.0,0.0,70.85,0,1
3008.25,0.0,0.0,85.95,1,35
295.6,1.0,0.0,73.9,1,4
363.6,1.0,0.0,45.45,0,8
200.0,1.0,0.0,20.0,0,10
98.4,1.0,0.0,49.2,0,2
6348.1,0.0,1.0,109.45,1,58
4245.75,0.0,1.0,83.25,1,51
885.5,0.0,1.0,19.25,0,46
19.65,1.0,0.0,19.65,0,1
3348.7999999999997,1.0,0.0,72.8,0,46
5482.5,1.0,0.0,109.65,0,50
3445.0,1.0,0.0,65.0,0,53
6960.099999999999,1.0,0.0,114.1,1,61
103.25,1.0,0.0,20.65,0,5
4086.65,0.0,0.0,86.95,1,47
5116.5,0.0,0.0,94.75,1,54
481.65000000000003,1.0,0.0,25.35,0,19
2741.7000000000003,0.0,1.0,105.45,1,26
1778.0,0.0,1.0,25.4,0,70
1743.35,1.0,0.0,102.55,1,17
3006.0,1.0,0.0,100.2,0,30
24.0,1.0,0.0,24.0,0,1
486.40000000000003,0.0,1.0,25.6,0,19
1911.0,0.0,1.0,73.5,1,26
1555.05,1.0,0.0,74.05,0,21
4912.5,0.0,0.0,98.25,0,50
3699.2,0.0,0.0,54.4,1,68
304.65,1.0,0.0,101.55,1,3
927.9,1.0,0.0,103.1,1,9
1744.2,0.0,1.0,34.2,0,51
393.75,1.0,0.0,43.75,0,9
4589.95,0.0,0.0,111.95,1,41
2214.3,1.0,0.0,100.65,0,22
1174.95,0.0,0.0,55.95,1,21
8239.55,0.0,1.0,116.05,1,71
45.75,1.0,0.0,45.75,0,1
2132.0,0.0,0.0,82.0,1,26
4625.650000000001,0.0,1.0,65.15,0,71
179.2,1.0,0.0,44.8,0,4
957.5999999999999,1.0,0.0,79.8,0,12
1599.3,1.0,0.0,88.85,0,18
224.85000000000002,1.0,0.0,74.95,0,3
7693.2,0.0,0.0,106.85,0,72
824.45,1.0,0.0,74.95,0,11
80.15,1.0,0.0,80.15,0,1
250.9,0.0,0.0,19.3,0,13
7866.0,0.0,0.0,109.25,1,72
2356.2000000000003,0.0,0.0,56.1,0,42
334.9,1.0,0.0,19.7,0,17
359.09999999999997,1.0,0.0,51.3,0,7
8064.799999999999,0.0,1.0,118.6,1,68
1352.3999999999999,0.0,1.0,24.15,0,56
771.4,0.0,0.0,20.3,0,38
8316.0,0.0,1.0,115.5,1,72
1202.4,0.0,0.0,25.05,0,48
5673.2,1.0,0.0,109.1,1,52
687.75,0.0,0.0,19.65,0,35
7457.099999999999,0.0,1.0,111.3,1,67
29.9,1.0,0.0,29.9,0,1
4271.799999999999,1.0,0.0,80.6,0,53
707.2,1.0,0.0,20.8,0,34
105.60000000000001,1.0,0.0,35.2,0,3
78.8,1.0,0.0,78.8,0,1
1709.05,1.0,0.0,89.95,1,19
6963.0,0.0,1.0,116.05,1,60
215.05,0.0,1.0,19.55,0,11
5000.8,1.0,0.0,106.4,1,47
889.1999999999999,1.0,0.0,49.4,0,18
6915.0,0.0,1.0,115.25,1,60
1785.6000000000001,0.0,1.0,24.8,0,72
776.0999999999999,0.0,0.0,19.9,0,39
4793.75,0.0,0.0,81.25,1,59
139.9,1.0,0.0,69.95,0,2
69.1,1.0,0.0,69.1,0,1
1804.0,1.0,0.0,90.2,0,20
561.3,1.0,0.0,93.55,0,6
6134.400000000001,0.0,1.0,86.4,1,71
1591.1999999999998,1.0,0.0,66.3,1,24
6341.55,1.0,0.0,94.65,0,67
80.85,1.0,0.0,80.85,0,1
3938.3999999999996,0.0,0.0,82.05,0,48
2667.7,0.0,0.0,72.1,0,37
381.70000000000005,1.0,0.0,34.7,1,11
61.650000000000006,1.0,0.0,20.55,0,3
1727.1000000000001,1.0,0.0,95.95,1,18
2240.0,0.0,0.0,44.8,0,50
7329.8,0.0,0.0,109.4,1,67
1776.25,1.0,0.0,71.05,0,25
157.1,1.0,0.0,78.55,1,2
177.29999999999998,1.0,0.0,19.7,0,9
402.5,0.0,0.0,40.25,0,10
1389.5,0.0,1.0,19.85,0,70
614.25,1.0,0.0,68.25,1,9
80.6,1.0,0.0,20.15,0,4
101.9,1.0,0.0,50.95,0,2
78.65,1.0,0.0,78.65,0,1
477.84999999999997,1.0,0.0,25.15,0,19
141.75,1.0,0.0,20.25,0,7
42.9,1.0,0.0,42.9,0,1
44.0,1.0,0.0,44.0,0,1
182.25,0.0,0.0,20.25,0,9
102.75,1.0,0.0,34.25,0,3
526.5,1.0,0.0,58.5,1,9
279.0,1.0,0.0,55.8,1,5
4978.400000000001,0.0,0.0,88.9,0,56
1037.7,1.0,0.0,57.65,0,18
4713.8,1.0,0.0,96.2,0,49
5540.5,0.0,1.0,79.15,1,70
7779.599999999999,0.0,1.0,108.05,1,72
446.40000000000003,1.0,0.0,74.4,1,6
1611.6,1.0,0.0,94.8,0,17
1331.1,1.0,0.0,45.9,0,29
631.8,1.0,0.0,105.3,1,6
6463.799999999999,0.0,1.0,102.6,1,63
1181.6,1.0,0.0,73.85,0,16
3619.65,0.0,0.0,61.35,1,59
172.64999999999998,1.0,0.0,57.55,1,3
234.0,1.0,0.0,29.25,0,8
591.85,1.0,0.0,84.55,0,7
1332.8000000000002,0.0,1.0,19.6,0,68
7599.0,0.0,1.0,111.75,1,68
5538.0,0.0,0.0,106.5,1,52
7754.400000000001,0.0,1.0,107.7,0,72
617.6,0.0,0.0,19.3,0,32
1443.6000000000001,0.0,1.0,20.05,0,72
69.95,1.0,0.0,69.95,0,1
2675.4,0.0,0.0,63.7,0,42
618.75,0.0,1.0,24.75,0,25
2290.5,1.0,0.0,50.9,0,45
2597.2,0.0,0.0,60.4,1,43
2932.25,0.0,0.0,79.25,1,37
1716.0,1.0,0.0,85.8,0,20
97.8,1.0,0.0,24.45,0,4
6936.299999999999,0.0,1.0,110.1,1,63
272.1,1.0,0.0,90.7,0,3
1669.8,0.0,1.0,25.3,0,66
2959.6,1.0,0.0,105.7,1,28
681.6,1.0,0.0,85.2,0,8
1728.8500000000001,0.0,1.0,24.35,0,71
24.25,1.0,0.0,24.25,0,1
1807.2,0.0,1.0,25.1,0,72
872.8,1.0,0.0,54.55,0,16
6375.599999999999,0.0,1.0,96.6,1,66
841.5,1.0,0.0,76.5,0,11
4138.650000000001,0.0,0.0,81.15,1,51
308.0,1.0,0.0,38.5,0,8
1300.6000000000001,1.0,0.0,92.9,0,14
374.0,1.0,0.0,93.5,0,4
5929.0,0.0,1.0,84.7,1,70
4620.0,0.0,1.0,66.0,0,70
5481.0,0.0,0.0,101.5,0,54
2097.2000000000003,1.0,0.0,74.9,0,28
498.0,0.0,1.0,20.75,0,24
4240.05,0.0,1.0,61.45,0,69
2289.0,1.0,0.0,54.5,0,42
139.2,1.0,0.0,69.6,0,2
3890.25,1.0,0.0,99.75,1,39
4938.75,0.0,1.0,109.75,1,45
5821.2,0.0,1.0,80.85,1,72
771.4,0.0,1.0,20.3,0,38
4881.599999999999,0.0,1.0,67.8,1,72
24.05,1.0,0.0,24.05,0,1
1425.6000000000001,0.0,1.0,19.8,0,72
1413.5,0.0,1.0,25.7,0,55
2863.65,0.0,0.0,56.15,1,51
5462.1,0.0,1.0,86.7,1,63
20.4,1.0,0.0,20.4,0,1
451.95,0.0,1.0,19.65,0,23
50.55,1.0,0.0,50.55,0,1
108.7,1.0,0.0,54.35,0,2
5621.2,1.0,0.0,108.1,1,52
1960.2,0.0,0.0,54.45,0,36
45.35,1.0,0.0,45.35,0,1
1652.0,0.0,0.0,59.0,1,28
486.15000000000003,0.0,0.0,69.45,1,7
1407.7,1.0,0.0,100.55,0,14
4676.400000000001,0.0,1.0,64.95,1,72
20.5,1.0,0.0,20.5,0,1
188.5,1.0,0.0,18.85,0,10
831.6,0.0,0.0,19.8,0,42
175.35,1.0,0.0,25.05,0,7
299.2,1.0,0.0,74.8,1,4
8229.6,0.0,1.0,114.3,1,72
489.0,1.0,0.0,24.45,0,20
6879.6,0.0,1.0,109.2,1,63
2522.7999999999997,0.0,1.0,45.05,1,56
255.0,1.0,0.0,51.0,0,5
7952.400000000001,0.0,1.0,110.45,1,72
5756.200000000001,1.0,0.0,84.65,1,68
4023.35,0.0,0.0,60.05,0,67
357.2,1.0,0.0,44.65,0,8
4849.0,1.0,0.0,93.25,0,52
364.5,1.0,0.0,20.25,0,18
1501.55,0.0,1.0,25.45,0,59
1236.0,0.0,1.0,20.6,0,60
658.6999999999999,1.0,0.0,94.1,0,7
2053.2,0.0,0.0,34.8,1,59
2794.5,0.0,1.0,60.75,1,46
256.75,1.0,0.0,51.35,0,5
3778.95,0.0,1.0,64.05,1,59
5936.0,0.0,1.0,84.8,1,70
994.0,1.0,0.0,71.0,0,14
2206.6,1.0,0.0,50.15,0,44
6054.4,0.0,1.0,94.6,1,64
3465.5,0.0,1.0,59.75,1,58
4611.5,0.0,0.0,100.25,0,46
5736.200000000001,1.0,0.0,98.9,0,58
7034.400000000001,0.0,1.0,97.7,0,72
1209.0,1.0,0.0,40.3,1,30
662.75,1.0,0.0,60.25,0,11
1912.5,1.0,0.0,56.25,1,34
2494.8,0.0,1.0,46.2,0,54
151.8,1.0,0.0,50.6,0,3
1792.8,0.0,1.0,24.9,0,72
3394.0,1.0,0.0,84.85,1,40
131.4,1.0,0.0,65.7,0,2
3420.9,0.0,1.0,63.35,1,54
701.4,1.0,0.0,50.1,0,14
70.5,1.0,0.0,70.5,0,1
948.5,1.0,0.0,94.85,1,10
50.15,1.0,0.0,50.15,0,1
19.75,1.0,0.0,19.75,0,1
3620.4000000000005,0.0,0.0,64.65,0,56
5412.799999999999,0.0,1.0,79.6,0,68
273.0,0.0,0.0,19.5,0,14
6769.4,0.0,1.0,99.55,0,68
4070.0,1.0,0.0,74.0,0,55
622.4,1.0,0.0,38.9,0,16
715.9499999999999,1.0,0.0,79.55,0,9
916.3000000000001,1.0,0.0,65.45,0,14
5724.6,1.0,0.0,98.7,1,58
2453.8999999999996,1.0,0.0,46.3,0,53
6954.5,0.0,1.0,99.35,1,70
1341.2,1.0,0.0,95.8,0,14
1485.0,0.0,0.0,67.5,1,22
781.5,1.0,0.0,78.15,0,10
756.9000000000001,0.0,1.0,26.1,0,29
69.6,1.0,0.0,69.6,0,1
4133.15,0.0,0.0,84.35,1,49
6813.6,1.0,0.0,100.2,0,68
78.05,1.0,0.0,78.05,0,1
1210.5,0.0,0.0,40.35,0,30
5702.400000000001,0.0,1.0,79.2,1,72
209.0,1.0,0.0,20.9,0,10
515.1999999999999,1.0,0.0,73.6,0,7
672.75,1.0,0.0,74.75,0,9
49.9,1.0,0.0,49.9,0,1
1378.0,1.0,0.0,68.9,0,20
20.25,1.0,0.0,20.25,0,1
2204.0,1.0,0.0,76.0,0,29
74.0,1.0,0.0,74.0,0,1
246.89999999999998,1.0,0.0,82.3,0,3
1788.0,1.0,0.0,89.4,1,20
6345.6,1.0,0.0,99.15,0,64
20.2,1.0,0.0,20.2,0,1
176.7,1.0,0.0,29.45,0,6
990.0,0.0,1.0,19.8,0,50
354.9,1.0,0.0,59.15,0,6
313.25,1.0,0.0,44.75,0,7
6537.599999999999,0.0,1.0,90.8,1,72
396.4,1.0,0.0,49.55,0,8
7148.900000000001,0.0,1.0,106.7,0,67
2245.2,1.0,0.0,93.55,0,24
6800.400000000001,0.0,1.0,94.45,0,72
641.85,0.0,0.0,19.45,0,33
50.1,1.0,0.0,25.05,0,2
4756.5,0.0,1.0,67.95,0,70
1435.5,0.0,0.0,65.25,1,22
5867.55,1.0,0.0,99.45,1,59
732.6,0.0,0.0,20.35,0,36
1017.4499999999999,0.0,1.0,19.95,0,51
4102.200000000001,0.0,0.0,77.4,1,53
394.0,0.0,0.0,19.7,0,20
6281.1,0.0,1.0,99.7,1,63
2992.0,1.0,0.0,74.8,0,40
670.25,0.0,0.0,19.15,0,35
2052.7000000000003,0.0,0.0,78.95,0,26
2579.85,1.0,0.0,95.55,1,27
3331.05,0.0,0.0,62.85,0,53
2432.7,1.0,0.0,71.55,0,34
1804.05,1.0,0.0,94.95,0,19
3702.2999999999997,1.0,0.0,86.1,1,43
117.30000000000001,1.0,0.0,19.55,0,6
