total_charges,monthly_charges,contract_month_to_month,contract_two_year,churn,tenure
1580.0,98.75,1.0,0.0,1,16
45.3,45.3,1.0,0.0,1,1
19.95,19.95,1.0,0.0,1,1
4199.8,91.3,0.0,0.0,0,46
4785.0,95.7,1.0,0.0,0,50
6432.5,103.75,0.0,0.0,1,62
3273.9,77.95,1.0,0.0,1,42
2301.75,85.25,1.0,0.0,1,27
3046.4,44.8,0.0,0.0,0,68
4848.75,107.75,1.0,0.0,0,45
350.25,70.05,1.0,0.0,0,5
157.6,19.7,0.0,1.0,0,8
3227.4,89.65,0.0,0.0,0,36
2367.4,62.3,0.0,0.0,1,38
727.35,55.95,1.0,0.0,1,13
70.65,70.65,1.0,0.0,1,1
6419.2,100.3,0.0,0.0,0,64
149.8,74.9,1.0,0.0,1,2
1696.6,24.95,0.0,1.0,0,68
347.0,34.7,1.0,0.0,1,10
239.40000000000003,34.2,1.0,0.0,0,7
6659.2,104.05,0.0,1.0,0,64
405.0,81.0,1.0,0.0,1,5
1695.6,23.55,0.0,1.0,0,72
5573.75,85.75,1.0,0.0,0,65
7316.099999999999,110.85,0.0,0.0,1,66
4723.2,65.6,0.0,1.0,0,72
826.8,103.35,1.0,0.0,1,8
127.25,25.45,1.0,0.0,0,5
59.85,59.85,1.0,0.0,1,1
89.2,44.6,1.0,0.0,1,2
123.6,20.6,0.0,0.0,0,6
7902.0,109.75,0.0,1.0,0,72
25.8,25.8,1.0,0.0,1,1
2370.0,98.75,1.0,0.0,1,24
3026.8,54.05,0.0,0.0,0,56
1303.0500000000002,76.65,1.0,0.0,1,17
307.3,43.9,1.0,0.0,0,7
5540.5,79.15,0.0,1.0,0,70
4426.35,64.15,0.0,1.0,0,69
1232.0,61.6,1.0,0.0,1,20
110.2,55.1,1.0,0.0,1,2
2983.5,110.5,0.0,0.0,0,27
120.45,40.15,1.0,0.0,1,3
267.6,44.6,1.0,0.0,1,6
1520.4,54.3,0.0,0.0,0,28
967.5,19.35,0.0,0.0,0,50
3374.0,60.25,0.0,0.0,0,56
957.6,19.95,0.0,0.0,0,48
70.45,70.45,1.0,0.0,1,1
1877.7,85.35,1.0,0.0,0,22
2460.5,70.3,1.0,0.0,1,35
1529.0,69.5,0.0,0.0,1,22
4228.4,96.1,1.0,0.0,1,44
3940.95,91.65,1.0,0.0,0,43
120.9,20.15,1.0,0.0,0,6
5800.4,85.3,0.0,1.0,0,68
1854.6,84.3,1.0,0.0,1,22
226.05,20.55,0.0,0.0,0,11
2058.4,66.4,1.0,0.0,0,31
180.8,90.4,1.0,0.0,1,2
2867.2,89.6,1.0,0.0,0,32
1014.0,84.5,1.0,0.0,1,12
90.55,90.55,1.0,0.0,1,1
260.0,20.0,0.0,0.0,0,13
1925.0,55.0,1.0,0.0,1,35
75.1,75.1,1.0,0.0,1,1
273.0,19.5,0.0,0.0,0,14
5144.400000000001,71.45,0.0,1.0,0,72
1259.3,89.95,1.0,0.0,1,14
187.7,93.85,1.0,0.0,1,2
1335.6,55.65,1.0,0.0,1,24
89.8,44.9,1.0,0.0,0,2
1627.5,77.5,0.0,0.0,1,21
1534.5,69.75,1.0,0.0,0,22
139.6,69.8,1.0,0.0,0,2
852.5,85.25,1.0,0.0,1,10
954.6,79.55,1.0,0.0,0,12
795.6,88.4,1.0,0.0,0,9
5187.2,81.05,1.0,0.0,0,64
39.7,19.85,0.0,0.0,1,2
481.5,80.25,0.0,1.0,0,6
924.6,20.1,0.0,1.0,0,46
8337.6,115.8,0.0,1.0,0,72
140.6,70.3,1.0,0.0,0,2
44.0,44.0,1.0,0.0,0,1
1343.35,20.05,0.0,1.0,0,67
40.5,20.25,1.0,0.0,0,2
6447.599999999999,89.55,0.0,1.0,0,72
2158.6,50.2,1.0,0.0,0,43
4140.5,84.5,1.0,0.0,1,49
555.5,25.25,0.0,1.0,0,22
89.4,44.7,1.0,0.0,1,2
6341.55,94.65,1.0,0.0,0,67
4698.0,65.25,0.0,1.0,0,72
3967.2,68.4,0.0,0.0,0,58
44.45,44.45,1.0,0.0,1,1
85.55,85.55,1.0,0.0,1,1
254.65,23.15,1.0,0.0,1,11
696.5,19.9,0.0,0.0,0,35
7450.400000000001,111.2,0.0,1.0,0,67
1461.6,20.3,0.0,1.0,0,72
2367.5,94.7,1.0,0.0,1,25
1038.6,86.55,1.0,0.0,0,12
6454.0,92.2,0.0,1.0,0,70
294.9,49.15,1.0,0.0,1,6
549.5,78.5,1.0,0.0,0,7
352.75,20.75,0.0,0.0,0,17
1213.3,55.15,1.0,0.0,1,22
7004.150000000001,98.65,0.0,0.0,0,71
2223.75,88.95,1.0,0.0,1,25
18.85,18.85,1.0,0.0,0,1
678.0,67.8,1.0,0.0,0,10
1583.0,79.15,1.0,0.0,1,20
7497.0,110.25,0.0,1.0,0,68
448.5,44.85,1.0,0.0,1,10
2692.8,84.15,1.0,0.0,1,32
1950.0,75.0,0.0,0.0,0,26
6992.7,105.95,0.0,0.0,1,66
915.75,20.35,0.0,1.0,0,45
669.1999999999999,95.6,1.0,0.0,1,7
657.6,20.55,0.0,0.0,0,32
276.0,92.0,1.0,0.0,0,3
278.5,55.7,1.0,0.0,0,5
2260.0,90.4,0.0,0.0,1,25
202.8,50.7,1.0,0.0,1,4
806.8,100.85,1.0,0.0,1,8
4930.2,91.3,0.0,1.0,0,54
75.45,75.45,1.0,0.0,1,1
6624.0,92.0,0.0,1.0,0,72
2659.8,80.6,1.0,0.0,1,33
4589.95,111.95,0.0,0.0,1,41
2991.4500000000003,90.65,1.0,0.0,0,33
73.65,73.65,1.0,0.0,1,1
804.8,100.6,1.0,0.0,1,8
80.0,80.0,1.0,0.0,1,1
3938.4,82.05,0.0,0.0,1,48
596.0,74.5,1.0,0.0,1,8
203.2,50.8,1.0,0.0,0,4
7072.0,108.8,1.0,0.0,0,65
483.0,80.5,1.0,0.0,1,6
283.6,70.9,1.0,0.0,1,4
2538.2,51.8,0.0,0.0,1,49
68.5,68.5,1.0,0.0,1,1
1621.8,90.1,1.0,0.0,1,18
226.5,75.5,1.0,0.0,1,3
193.8,64.6,1.0,0.0,0,3
768.15,85.35,1.0,0.0,1,9
1518.75,101.25,1.0,0.0,1,15
75.3,75.3,1.0,0.0,1,1
75.9,75.9,1.0,0.0,1,1
273.0,45.5,1.0,0.0,0,6
632.5,25.3,0.0,0.0,1,25
821.1,19.55,0.0,0.0,0,42
4589.95,111.95,0.0,0.0,1,41
5504.049999999999,103.85,1.0,0.0,1,53
1314.9,48.7,0.0,0.0,0,27
2848.75,66.25,1.0,0.0,0,43
101.8,25.45,1.0,0.0,0,4
45.1,45.1,1.0,0.0,1,1
2266.9500000000003,44.45,1.0,0.0,0,51
1627.5,77.5,0.0,0.0,1,21
419.1,19.05,1.0,0.0,0,22
7570.5,108.15,0.0,0.0,0,70
5472.299999999999,94.35,0.0,1.0,0,58
692.4,86.55,1.0,0.0,1,8
1709.05,89.95,1.0,0.0,0,19
3938.4,82.05,0.0,0.0,1,48
1264.3,26.9,0.0,0.0,0,47
698.4000000000001,29.1,1.0,0.0,0,24
114.0,19.0,0.0,0.0,0,6
79.6,79.6,1.0,0.0,1,1
934.95,40.65,0.0,0.0,0,23
2232.0,69.75,1.0,0.0,1,32
7061.8,105.4,0.0,0.0,0,67
427.0,85.4,1.0,0.0,1,5
45.4,45.4,1.0,0.0,1,1
257.4,85.8,1.0,0.0,1,3
2905.6,90.8,0.0,0.0,0,32
802.4,50.15,1.0,0.0,1,16
2683.05,86.55,1.0,0.0,1,31
5702.400000000001,79.2,0.0,1.0,0,72
5866.0,104.75,0.0,0.0,1,56
71.35,71.35,1.0,0.0,1,1
97.0,24.25,1.0,0.0,1,4
1122.0,102.0,1.0,0.0,1,11
3780.0,78.75,0.0,0.0,0,48
1743.75,69.75,1.0,0.0,0,25
2733.75,101.25,1.0,0.0,1,27
415.75,83.15,1.0,0.0,1,5
3658.5,81.3,1.0,0.0,0,45
6548.400000000001,90.95,0.0,1.0,0,72
108.9,54.45,1.0,0.0,0,2
4305.0,71.75,0.0,0.0,0,60
7336.0,104.8,0.0,0.0,0,70
212.0,21.2,1.0,0.0,0,10
2638.35,79.95,0.0,0.0,0,33
2750.55,83.35,1.0,0.0,1,33
8254.800000000001,114.65,0.0,1.0,0,72
182.25,20.25,1.0,0.0,1,9
2624.8,77.2,0.0,0.0,0,34
2752.75,50.05,0.0,0.0,0,55
1289.6,24.8,0.0,1.0,0,52
455.5,45.55,1.0,0.0,1,10
355.8,88.95,1.0,0.0,1,4
240.3,80.1,1.0,0.0,1,3
6313.299999999999,108.85,0.0,0.0,1,58
5753.7,106.55,0.0,0.0,1,54
949.0,94.9,1.0,0.0,1,10
1248.0,83.2,1.0,0.0,0,15
4034.55,103.45,1.0,0.0,1,39
2179.25,94.75,1.0,0.0,1,23
1453.2,25.95,0.0,1.0,0,56
18.9,18.9,1.0,0.0,0,1
131.4,65.7,1.0,0.0,1,2
2228.75,89.15,1.0,0.0,1,25
600.0,75.0,1.0,0.0,1,8
2460.5,70.3,1.0,0.0,1,35
140.0,70.0,1.0,0.0,1,2
90.85,90.85,1.0,0.0,1,1
19.9,19.9,1.0,0.0,1,1
3572.35,96.55,1.0,0.0,1,37
3584.75,55.15,1.0,0.0,0,65
476.25,19.05,1.0,0.0,0,25
1079.3,25.1,0.0,1.0,0,43
49.9,49.9,1.0,0.0,1,1
474.25,94.85,1.0,0.0,1,5
1861.2,25.85,0.0,1.0,0,72
197.6,49.4,1.0,0.0,1,4
1205.4,86.1,1.0,0.0,1,14
739.8,61.65,1.0,0.0,1,12
701.0,70.1,1.0,0.0,1,10
4011.15,78.65,0.0,0.0,0,51
356.8,89.2,1.0,0.0,1,4
344.75,68.95,1.0,0.0,0,5
99.2,49.6,1.0,0.0,1,2
2678.4,83.7,0.0,0.0,0,32
79.25,79.25,1.0,0.0,1,1
48.6,48.6,1.0,0.0,1,1
20.15,20.15,1.0,0.0,1,1
770.0,55.0,1.0,0.0,0,14
1055.7,62.1,0.0,0.0,0,17
5537.15,93.85,1.0,0.0,1,59
448.5,44.85,1.0,0.0,1,10
2083.4,94.7,1.0,0.0,1,22
7504.7,105.7,0.0,0.0,0,71
916.3,65.45,1.0,0.0,1,14
7710.599999999999,108.6,0.0,1.0,1,71
3681.5,99.5,1.0,0.0,1,37
452.7,25.15,1.0,0.0,0,18
435.2,54.4,1.0,0.0,0,8
7157.0,105.25,0.0,1.0,0,68
6348.1,109.45,0.0,1.0,1,58
3120.0,80.0,0.0,0.0,1,39
1049.3,74.95,1.0,0.0,1,14
7444.8,103.4,0.0,1.0,1,72
1515.5500000000002,89.15,1.0,0.0,1,17
3822.0,78.0,0.0,0.0,0,49
3620.400000000001,64.65,0.0,0.0,0,56
1511.2,94.45,1.0,0.0,1,16
5504.049999999999,103.85,1.0,0.0,1,53
132.65,18.95,1.0,0.0,0,7
1677.6,23.3,0.0,0.0,0,72
50.75,50.75,1.0,0.0,1,1
5327.7,90.3,0.0,1.0,0,59
54.65,54.65,1.0,0.0,0,1
69.85,69.85,1.0,0.0,1,1
914.55,43.55,1.0,0.0,0,21
5412.799999999999,79.6,0.0,0.0,0,68
2488.2,85.8,1.0,0.0,0,29
1716.0,85.8,1.0,0.0,1,20
6254.85,90.65,0.0,1.0,0,69
337.5,56.25,1.0,0.0,1,6
19.5,19.5,1.0,0.0,1,1
356.8,89.2,1.0,0.0,1,4
4359.599999999999,103.8,1.0,0.0,0,42
3048.0,50.8,1.0,0.0,1,60
713.65,101.95,1.0,0.0,1,7
889.1999999999999,49.4,1.0,0.0,1,18
2909.7,54.9,0.0,0.0,0,53
6337.900000000001,103.9,0.0,0.0,0,61
181.0,45.25,1.0,0.0,0,4
50.5,50.5,1.0,0.0,1,1
6999.3,106.05,0.0,1.0,1,66
2360.8,90.8,1.0,0.0,1,26
69.75,69.75,1.0,0.0,1,1
5833.75,89.75,0.0,0.0,1,65
3000.25,54.55,1.0,0.0,1,55
7952.400000000001,110.45,0.0,1.0,0,72
1611.6,94.8,1.0,0.0,0,17
5397.900000000001,94.7,0.0,0.0,0,57
947.4,78.95,1.0,0.0,1,12
7736.400000000001,107.45,0.0,1.0,0,72
69.6,69.6,1.0,0.0,1,1
376.2,19.8,0.0,0.0,0,19
2970.0,55.0,1.0,0.0,1,54
153.0,76.5,1.0,0.0,1,2
1105.3,78.95,1.0,0.0,1,14
2044.35,97.35,1.0,0.0,1,21
1520.0,76.0,0.0,0.0,0,20
1347.75,89.85,1.0,0.0,1,15
259.35,19.95,0.0,0.0,0,13
600.05,54.55,1.0,0.0,0,11
4633.75,84.25,0.0,0.0,0,55
1101.6,20.4,0.0,1.0,0,54
316.6,79.15,1.0,0.0,1,4
2082.5,61.25,0.0,0.0,0,34
228.0,19.0,1.0,0.0,1,12
779.8000000000001,55.7,0.0,0.0,0,14
2045.25,75.75,1.0,0.0,0,27
1514.4,94.65,1.0,0.0,0,16
4752.5,95.05,1.0,0.0,1,50
710.5,50.75,1.0,0.0,1,14
484.4,69.2,1.0,0.0,0,7
1230.7,19.85,0.0,1.0,0,62
69.35,69.35,1.0,0.0,1,1
4684.4,95.6,1.0,0.0,1,49
151.6,75.8,1.0,0.0,1,2
220.0,20.0,0.0,0.0,0,11
20.25,20.25,1.0,0.0,1,1
717.75,79.75,1.0,0.0,0,9
520.5,104.1,1.0,0.0,1,5
965.85,20.55,0.0,0.0,0,47
71.1,71.1,1.0,0.0,1,1
755.6,94.45,1.0,0.0,1,8
825.75,91.75,1.0,0.0,1,9
639.0,71.0,1.0,0.0,1,9
74.25,24.75,1.0,0.0,1,3
911.95,70.15,1.0,0.0,0,13
2240.0,44.8,0.0,0.0,0,50
3733.2,109.8,1.0,0.0,1,34
2223.75,88.95,1.0,0.0,1,25
7671.55,108.05,0.0,1.0,1,71
885.0,73.75,1.0,0.0,1,12
8038.8,111.65,0.0,1.0,0,72
2970.8,106.1,0.0,0.0,1,28
5734.2,100.6,1.0,0.0,1,57
947.4,78.95,1.0,0.0,1,12
221.2,55.3,1.0,0.0,0,4
456.3,35.1,1.0,0.0,1,13
55.55,55.55,1.0,0.0,0,1
447.5,89.5,1.0,0.0,1,5
197.4,49.35,1.0,0.0,1,4
1299.8,19.4,0.0,1.0,0,67
237.6,19.8,0.0,0.0,1,12
6438.150000000001,112.95,0.0,1.0,1,57
295.0,29.5,1.0,0.0,1,10
152.4,19.05,0.0,1.0,0,8
1879.2,26.1,0.0,1.0,0,72
7148.900000000001,106.7,0.0,1.0,0,67
825.75,91.75,1.0,0.0,1,9
320.6,80.15,1.0,0.0,0,4
279.0,55.8,1.0,0.0,0,5
59.55,19.85,1.0,0.0,1,3
4106.0,102.65,1.0,0.0,0,40
3788.1,70.15,0.0,0.0,1,54
20.5,20.5,1.0,0.0,1,1
2816.1,104.3,1.0,0.0,1,27
3188.2000000000003,83.9,1.0,0.0,1,38
906.4,20.6,0.0,0.0,0,44
1533.6,85.2,1.0,0.0,1,18
6352.0,99.25,0.0,1.0,0,64
190.8,63.6,1.0,0.0,1,3
263.90000000000003,20.3,1.0,0.0,0,13
5933.400000000001,89.9,0.0,1.0,0,66
5828.0,94.0,0.0,0.0,0,62
5822.0,82.0,0.0,1.0,0,71
2665.7000000000003,70.15,0.0,0.0,1,38
89.2,44.6,1.0,0.0,1,2
2412.0,60.3,0.0,0.0,0,40
3065.9,98.9,1.0,0.0,1,31
6141.599999999999,85.3,0.0,1.0,0,72
5049.900000000001,81.45,0.0,0.0,0,62
194.2,48.55,1.0,0.0,1,4
3927.3,74.1,0.0,0.0,0,53
1097.85,84.45,1.0,0.0,1,13
893.6999999999999,99.3,1.0,0.0,0,9
1196.4,99.7,1.0,0.0,1,12
6681.6,104.4,0.0,1.0,0,64
6575.099999999999,106.05,0.0,0.0,0,62
75.1,75.1,1.0,0.0,1,1
2317.2,96.55,0.0,1.0,0,24
377.75,75.55,1.0,0.0,1,5
1782.0,24.75,0.0,1.0,0,72
443.7,24.65,0.0,1.0,0,18
5774.099999999999,101.3,0.0,1.0,0,57
6974.7,104.1,0.0,0.0,1,67
50.6,50.6,1.0,0.0,1,1
7038.0,97.75,0.0,1.0,0,72
316.0,79.0,1.0,0.0,1,4
19.9,19.9,1.0,0.0,0,1
3200.0,80.0,1.0,0.0,0,40
240.6,20.05,1.0,0.0,0,12
3943.5,59.75,0.0,1.0,0,66
1409.1,33.55,0.0,0.0,1,42
3000.25,54.55,1.0,0.0,1,55
734.45,19.85,0.0,0.0,0,37
712.4,54.8,1.0,0.0,0,13
6098.400000000001,84.7,0.0,1.0,0,72
5879.25,90.45,0.0,1.0,0,65
1620.0,90.0,1.0,0.0,1,18
1971.2000000000005,70.4,0.0,0.0,0,28
516.25,73.75,1.0,0.0,1,7
1872.2,85.1,1.0,0.0,1,22
295.0,29.5,1.0,0.0,1,10
3782.9,99.55,1.0,0.0,1,38
20.2,20.2,1.0,0.0,1,1
1826.4,76.1,1.0,0.0,1,24
230.0,46.0,1.0,0.0,1,5
7254.4,113.35,0.0,0.0,0,64
100.75,20.15,1.0,0.0,0,5
20.05,20.05,1.0,0.0,0,1
79.19999999999999,26.4,0.0,1.0,0,3
3333.3,81.3,1.0,0.0,0,41
3938.4,82.05,0.0,0.0,1,48
505.2000000000001,84.2,1.0,0.0,1,6
3329.6,104.05,0.0,0.0,0,32
865.6,54.1,1.0,0.0,0,16
44.7,44.7,1.0,0.0,1,1
6791.150000000001,95.65,0.0,0.0,0,71
1072.8000000000002,89.4,1.0,0.0,1,12
501.25,20.05,1.0,0.0,0,25
7440.349999999999,111.05,0.0,1.0,0,67
3124.0,56.8,0.0,1.0,0,55
21.0,21.0,1.0,0.0,1,1
523.8,43.65,1.0,0.0,1,12
1013.4,84.45,1.0,0.0,1,12
2816.1,104.3,1.0,0.0,1,27
80.05,80.05,1.0,0.0,1,1
2715.0,90.5,1.0,0.0,0,30
3151.8,87.55,1.0,0.0,1,36
5590.25,94.75,1.0,0.0,0,59
1191.0,19.85,0.0,1.0,0,60
1353.95,104.15,0.0,0.0,0,13
6225.0,103.75,1.0,0.0,0,60
117.3,19.55,0.0,1.0,0,6
5677.2,78.85,0.0,1.0,0,72
1931.4,53.65,0.0,0.0,0,36
4080.0,80.0,1.0,0.0,1,51
240.0,80.0,1.0,0.0,0,3
148.8,74.4,1.0,0.0,1,2
20.9,20.9,1.0,0.0,1,1
161.3,80.65,1.0,0.0,1,2
921.5,24.25,0.0,0.0,0,38
5776.0,90.25,0.0,0.0,0,64
727.65,80.85,1.0,0.0,1,9
2487.5,99.5,1.0,0.0,1,25
887.4000000000001,30.6,1.0,0.0,1,29
160.2,53.4,1.0,0.0,1,3
69.65,69.65,1.0,0.0,1,1
537.0,89.5,1.0,0.0,1,6
626.5,89.5,1.0,0.0,1,7
1754.4,25.8,0.0,1.0,0,68
879.9,41.9,1.0,0.0,1,21
171.45000000000002,19.05,1.0,0.0,0,9
3775.0,75.5,0.0,0.0,0,50
3232.0,80.8,0.0,0.0,0,40
90.7,45.35,1.0,0.0,1,2
3531.0,64.2,0.0,0.0,0,55
49.95,49.95,1.0,0.0,0,1
4046.3,94.1,1.0,0.0,0,43
39.3,19.65,1.0,0.0,0,2
1007.5,20.15,0.0,0.0,0,50
5970.25,91.85,1.0,0.0,1,65
659.75,94.25,1.0,0.0,1,7
20.4,20.4,0.0,0.0,0,1
255.9,85.3,1.0,0.0,1,3
864.0,19.2,0.0,1.0,0,45
75.05,75.05,1.0,0.0,1,1
2334.8,89.8,1.0,0.0,1,26
237.75,79.25,1.0,0.0,1,3
604.8000000000001,33.6,1.0,0.0,0,18
4984.799999999999,103.85,1.0,0.0,0,48
1800.0,25.0,0.0,1.0,0,72
768.15,85.35,1.0,0.0,1,9
19.2,19.2,1.0,0.0,0,1
1033.5,19.5,0.0,1.0,0,53
2130.1,62.65,1.0,0.0,1,34
969.75,64.65,1.0,0.0,1,15
524.3000000000001,74.9,1.0,0.0,1,7
3273.9,77.95,1.0,0.0,1,42
120.6,20.1,0.0,1.0,0,6
3348.75,58.75,1.0,0.0,0,57
241.5,34.5,1.0,0.0,1,7
239.7,79.9,1.0,0.0,1,3
6602.4,104.8,0.0,1.0,0,63
1424.8,89.05,1.0,0.0,1,16
1400.4,77.8,1.0,0.0,0,18
7930.8,110.15,0.0,1.0,0,72
4280.400000000001,104.4,1.0,0.0,0,41
2425.2,101.05,1.0,0.0,1,24
1223.3,94.1,1.0,0.0,1,13
509.1,84.85,1.0,0.0,1,6
117.9,19.65,1.0,0.0,0,6
5229.0,83.0,0.0,0.0,0,63
121.2,20.2,1.0,0.0,0,6
6194.150000000001,92.45,0.0,1.0,0,67
1659.0,55.3,1.0,0.0,0,30
1275.0,25.0,0.0,0.0,0,51
1680.0,60.0,0.0,0.0,0,28
403.4,100.85,1.0,0.0,0,4
7916.400000000001,109.95,0.0,1.0,0,72
100.8,100.8,1.0,0.0,1,1
2497.05,80.55,0.0,1.0,0,31
1314.0,54.75,1.0,0.0,1,24
60.0,60.0,1.0,0.0,1,1
50.8,50.8,1.0,0.0,1,1
304.65,101.55,1.0,0.0,1,3
355.8,88.95,1.0,0.0,1,4
442.8,49.2,1.0,0.0,0,9
1923.25,54.95,0.0,0.0,0,35
358.4,89.6,1.0,0.0,1,4
1067.0,19.4,0.0,1.0,0,55
70.4,70.4,1.0,0.0,1,1
79.9,79.9,1.0,0.0,1,1
99.2,49.6,1.0,0.0,1,2
2848.1,74.95,1.0,0.0,1,38
1426.95,52.85,0.0,1.0,0,27
4192.0,104.8,1.0,0.0,1,40
71.35,71.35,1.0,0.0,1,1
6841.25,105.25,1.0,0.0,1,65
1900.0,100.0,0.0,0.0,1,19
168.45,56.15,1.0,0.0,1,3
316.6,79.15,1.0,0.0,1,4
69.75,69.75,1.0,0.0,1,1
69.9,69.9,1.0,0.0,1,1
7374.6,108.45,0.0,0.0,1,68
141.4,70.7,1.0,0.0,1,2
50.9,50.9,1.0,0.0,1,1
498.0,20.75,0.0,1.0,0,24
1138.7,19.3,0.0,1.0,0,59
633.6,19.8,0.0,0.0,0,32
4402.65,89.85,0.0,0.0,0,49
6565.4,96.55,0.0,0.0,1,68
4636.400000000001,69.2,0.0,1.0,0,67
3922.6,89.15,0.0,0.0,0,44
6269.2,111.95,0.0,0.0,1,56
3050.3,51.7,1.0,0.0,0,59
605.5,86.5,1.0,0.0,1,7
1480.35,20.85,0.0,0.0,0,71
1795.5,99.75,1.0,0.0,1,18
603.75,86.25,1.0,0.0,1,7
184.05,20.45,1.0,0.0,0,9
5289.2,94.45,1.0,0.0,1,56
5680.05,99.65,1.0,0.0,0,57
4065.8,70.1,0.0,1.0,0,58
2515.65,81.15,1.0,0.0,0,31
48.95,48.95,1.0,0.0,1,1
3584.0,89.6,0.0,0.0,0,40
5463.799999999999,80.35,1.0,0.0,0,68
5266.900000000001,84.95,0.0,1.0,0,62
96.75,19.35,1.0,0.0,1,5
553.0,79.0,1.0,0.0,1,7
771.4,20.3,0.0,0.0,0,38
844.9499999999999,19.65,0.0,1.0,0,43
5950.75,91.55,0.0,1.0,0,65
299.2,74.8,1.0,0.0,1,4
637.5,25.5,0.0,1.0,0,25
1786.0500000000002,66.15,0.0,0.0,0,27
2430.0,101.25,1.0,0.0,1,24
319.6,79.9,1.0,0.0,1,4
2755.4,59.9,0.0,0.0,1,46
948.5,94.85,1.0,0.0,1,10
391.8,97.95,1.0,0.0,1,4
20.55,20.55,1.0,0.0,1,1
4759.65,75.55,0.0,1.0,0,63
732.75,48.85,1.0,0.0,0,15
3843.7,101.15,1.0,0.0,0,38
6831.5,105.1,0.0,1.0,0,65
1245.75,83.05,1.0,0.0,1,15
277.2,25.2,0.0,0.0,0,11
486.4,25.6,0.0,1.0,0,19
1145.7,20.1,0.0,1.0,0,57
5400.700000000001,101.9,1.0,0.0,1,53
254.25,84.75,1.0,0.0,1,3
3540.6,84.3,1.0,0.0,1,42
825.75,91.75,1.0,0.0,1,9
49.55,49.55,1.0,0.0,0,1
1177.1999999999998,98.1,1.0,0.0,1,12
675.5999999999999,56.3,1.0,0.0,0,12
360.2,90.05,1.0,0.0,1,4
80.85,80.85,1.0,0.0,1,1
707.2,20.8,1.0,0.0,0,34
7094.75,109.15,1.0,0.0,1,65
20.05,20.05,1.0,0.0,1,1
399.2,99.8,1.0,0.0,1,4
6469.2,89.85,0.0,1.0,0,72
159.5,79.75,1.0,0.0,1,2
6324.0,102.0,0.0,0.0,1,62
2380.8,74.4,1.0,0.0,1,32
606.0500000000001,19.55,1.0,0.0,1,31
528.15,75.45,1.0,0.0,1,7
885.5,19.25,0.0,1.0,0,46
1196.8000000000002,70.4,1.0,0.0,1,17
3128.4,47.4,0.0,1.0,0,66
1347.75,89.85,1.0,0.0,1,15
71.0,71.0,1.0,0.0,1,1
2555.8,49.15,1.0,0.0,1,52
600.0,75.0,1.0,0.0,1,8
138.0,69.0,1.0,0.0,0,2
3474.0,96.5,1.0,0.0,1,36
1476.0,20.5,0.0,1.0,0,72
140.35,20.05,1.0,0.0,1,7
323.2,80.8,1.0,0.0,1,4
299.8,74.95,1.0,0.0,1,4
1536.0,51.2,1.0,0.0,1,30
1899.05,99.95,1.0,0.0,1,19
6865.5,99.5,0.0,0.0,0,69
664.0500000000001,34.95,1.0,0.0,0,19
1040.2,74.3,1.0,0.0,1,14
4657.599999999999,113.6,1.0,0.0,1,41
3670.4,99.2,0.0,0.0,1,37
304.79999999999995,50.8,1.0,0.0,1,6
645.2,80.65,1.0,0.0,1,8
2147.5,85.9,1.0,0.0,0,25
757.6,94.7,1.0,0.0,1,8
3726.45,95.55,0.0,0.0,1,39
567.0,20.25,1.0,0.0,0,28
178.2,44.55,1.0,0.0,1,4
802.5,80.25,1.0,0.0,1,10
5759.6,84.7,0.0,1.0,0,68
2109.8,95.9,1.0,0.0,0,22
381.8,95.45,1.0,0.0,1,4
1388.75,55.55,1.0,0.0,0,25
59.55,19.85,1.0,0.0,1,3
5411.0,77.3,0.0,1.0,0,70
298.5,19.9,1.0,0.0,0,15
5005.0,96.25,0.0,1.0,1,52
842.8000000000001,30.1,1.0,0.0,0,28
3952.5,77.5,1.0,0.0,1,51
535.5,89.25,1.0,0.0,0,6
3730.35,95.65,1.0,0.0,1,39
1259.3,89.95,1.0,0.0,1,14
97.8,24.45,1.0,0.0,1,4
231.0,77.0,1.0,0.0,1,3
158.0,79.0,1.0,0.0,1,2
5626.5,85.25,0.0,1.0,0,66
62.25,20.75,1.0,0.0,0,3
19.75,19.75,1.0,0.0,1,1
437.85,20.85,0.0,1.0,0,21
864.5,86.45,1.0,0.0,1,10
4922.05,100.45,0.0,0.0,1,49
2683.05,86.55,1.0,0.0,1,31
359.1,51.3,1.0,0.0,0,7
904.5,100.5,1.0,0.0,1,9
1290.25,19.85,0.0,1.0,0,65
24.75,24.75,1.0,0.0,1,1
1283.2,20.05,0.0,1.0,0,64
893.6,55.85,0.0,0.0,0,16
20.6,20.6,1.0,0.0,0,1
3626.7,109.9,1.0,0.0,0,33
6066.95,85.45,0.0,0.0,0,71
7710.599999999999,108.6,0.0,1.0,1,71
625.4499999999999,89.35,1.0,0.0,1,7
715.9499999999999,79.55,1.0,0.0,0,9
838.4499999999999,20.45,1.0,0.0,0,41
45.05,45.05,1.0,0.0,1,1
679.6,84.95,1.0,0.0,1,8
4579.200000000001,95.4,1.0,0.0,0,48
2071.15,90.05,1.0,0.0,1,23
3340.55,47.05,0.0,1.0,0,71
4293.0,79.5,1.0,0.0,1,54
85.2,42.6,1.0,0.0,1,2
792.5,79.25,1.0,0.0,1,10
3874.4,66.8,1.0,0.0,0,58
3518.2,71.8,0.0,0.0,0,49
3874.5,86.1,1.0,0.0,0,45
541.35,20.05,0.0,0.0,0,27
