total_charges,contract_month_to_month,contract_two_year,monthly_charges,device_protection,tenure
3057.1,1.0,0.0,80.45,0,38
3648.55,1.0,0.0,84.85,0,43
303.0,0.0,1.0,25.25,0,12
6509.75,0.0,0.0,100.15,0,65
1341.2,1.0,0.0,95.8,0,14
1705.0,1.0,0.0,85.25,0,20
3432.8,0.0,1.0,61.3,1,56
1054.2,1.0,0.0,25.1,0,42
801.9000000000001,1.0,0.0,72.9,1,11
164.0,1.0,0.0,82.0,0,2
58.95,1.0,0.0,19.65,0,3
69.35,1.0,0.0,69.35,0,1
215.05,0.0,1.0,19.55,0,11
195.75,1.0,0.0,65.25,0,3
19.55,1.0,0.0,19.55,0,1
1356.6,0.0,1.0,19.95,0,68
1070.6,0.0,0.0,20.2,0,53
6084.0,0.0,0.0,101.4,0,60
5867.400000000001,0.0,0.0,88.9,0,66
1652.0,0.0,0.0,59.0,1,28
350.25,1.0,0.0,70.05,0,5
938.4,1.0,0.0,39.1,0,24
2436.75,0.0,0.0,54.15,0,45
564.3,1.0,0.0,94.05,1,6
5139.2,0.0,0.0,80.3,1,64
5385.299999999999,1.0,0.0,92.85,0,58
415.75,1.0,0.0,83.15,0,5
1830.55,1.0,0.0,59.05,0,31
3508.75,1.0,0.0,100.25,1,35
101.0,1.0,0.0,20.2,0,5
1119.2,1.0,0.0,69.95,0,16
7614.0,0.0,0.0,105.75,1,72
5649.0,0.0,0.0,94.15,0,60
1762.1,0.0,1.0,26.3,0,67
6505.2,0.0,1.0,90.35,0,72
992.5,0.0,0.0,19.85,0,50
240.0,1.0,0.0,24.0,0,10
391.8,1.0,0.0,97.95,0,4
299.6,1.0,0.0,74.9,0,4
1996.4,1.0,0.0,86.8,0,23
478.2000000000001,1.0,0.0,79.7,0,6
897.0,1.0,0.0,74.75,1,12
205.5,1.0,0.0,20.55,0,10
1015.2,1.0,0.0,84.6,1,12
1485.0,0.0,0.0,67.5,1,22
3546.15,1.0,0.0,75.45,0,47
2370.0,1.0,0.0,98.75,1,24
2189.6000000000004,0.0,0.0,64.4,0,34
191.25,1.0,0.0,21.25,0,9
2097.2000000000003,1.0,0.0,74.9,0,28
4426.35,0.0,1.0,64.15,1,69
1975.35,1.0,0.0,50.65,1,39
2983.5,0.0,0.0,110.5,1,27
41.0,0.0,0.0,20.5,0,2
19.4,1.0,0.0,19.4,0,1
5833.75,0.0,0.0,89.75,1,65
1520.4,0.0,0.0,54.3,0,28
1013.4,1.0,0.0,84.45,0,12
70.45,1.0,0.0,70.45,0,1
2146.5,1.0,0.0,79.5,0,27
1669.8,0.0,1.0,25.3,0,66
4302.0,0.0,1.0,59.75,0,72
5211.299999999999,0.0,0.0,89.85,0,58
698.6,1.0,0.0,99.8,0,7
1604.8000000000002,1.0,0.0,94.4,1,17
1729.0,0.0,1.0,24.7,0,70
45.6,1.0,0.0,45.6,0,1
1580.8,0.0,0.0,24.7,0,64
4276.25,1.0,0.0,77.75,0,55
4059.6,0.0,0.0,79.6,0,51
426.0,1.0,0.0,85.2,0,5
4947.15,0.0,1.0,115.05,1,43
5400.700000000001,1.0,0.0,101.9,0,53
1241.1,0.0,1.0,19.7,0,63
549.45,0.0,1.0,20.35,0,27
1534.5,1.0,0.0,69.75,1,22
510.9,1.0,0.0,85.15,0,6
2768.3,1.0,0.0,89.3,1,31
5187.2,1.0,0.0,81.05,0,64
1480.35,0.0,0.0,20.85,0,71
3678.8,0.0,1.0,54.1,1,68
53.55,1.0,0.0,53.55,0,1
6624.0,1.0,0.0,103.5,0,64
140.6,1.0,0.0,70.3,0,2
44.0,1.0,0.0,44.0,0,1
1803.2000000000005,1.0,0.0,64.4,0,28
40.5,1.0,0.0,20.25,0,2
6447.599999999999,0.0,1.0,89.55,1,72
2555.0,0.0,0.0,91.25,0,28
5549.5,0.0,0.0,100.9,0,55
4615.0,0.0,1.0,71.0,1,65
3702.6,1.0,0.0,108.9,1,34
3182.65,0.0,0.0,60.05,0,53
732.6,0.0,1.0,19.8,0,37
1288.5,1.0,0.0,85.9,0,15
5861.05,0.0,1.0,82.55,1,71
520.4499999999999,1.0,0.0,74.35,0,7
7450.400000000001,0.0,1.0,111.2,1,67
4973.8,1.0,0.0,95.65,0,52
7503.75,0.0,0.0,108.75,1,69
1795.1999999999998,0.0,0.0,74.8,0,24
549.5,1.0,0.0,78.5,0,7
992.55,0.0,0.0,25.45,0,39
1027.5,0.0,1.0,20.55,0,50
7004.150000000001,0.0,0.0,98.65,1,71
254.15,0.0,1.0,19.55,0,13
18.85,1.0,0.0,18.85,0,1
2731.8,1.0,0.0,94.2,0,29
2263.95,1.0,0.0,83.85,1,27
2678.4,0.0,0.0,55.8,1,48
546.0,1.0,0.0,91.0,1,6
4528.25,0.0,0.0,76.75,1,59
3171.0,1.0,0.0,105.7,1,30
657.6,0.0,0.0,20.55,0,32
276.0,1.0,0.0,92.0,0,3
278.5,1.0,0.0,55.7,0,5
6230.0,0.0,1.0,89.0,1,70
69.9,1.0,0.0,69.9,0,1
4930.2,0.0,1.0,91.3,1,54
7639.2,0.0,1.0,106.1,1,72
4336.2,0.0,1.0,65.7,0,66
526.5,1.0,0.0,58.5,1,9
3216.4500000000003,0.0,1.0,78.45,0,41
5871.7,0.0,1.0,82.7,1,71
7984.8,0.0,1.0,110.9,1,72
7952.400000000001,0.0,1.0,110.45,1,72
1005.6,1.0,0.0,83.8,1,12
3531.0,0.0,0.0,64.2,0,55
7470.0,0.0,1.0,103.75,1,72
7072.0,1.0,0.0,108.8,1,65
483.0,1.0,0.0,80.5,0,6
283.6,1.0,0.0,70.9,0,4
6324.0,0.0,0.0,102.0,0,62
1651.55,0.0,1.0,24.65,0,67
752.0,1.0,0.0,94.0,1,8
1497.6,0.0,1.0,20.8,0,72
3006.3,0.0,0.0,45.55,1,66
721.5,1.0,0.0,72.15,0,10
4710.65,0.0,0.0,109.55,1,43
1345.3,1.0,0.0,61.15,1,22
977.4,1.0,0.0,81.45,0,12
458.0,1.0,0.0,45.8,0,10
1314.9,0.0,0.0,48.7,0,27
160.4,1.0,0.0,20.05,0,8
243.6,0.0,1.0,20.3,0,12
3830.45,0.0,1.0,53.95,1,71
5297.5,1.0,0.0,105.95,1,50
7570.5,0.0,0.0,108.15,1,70
313.25,1.0,0.0,44.75,0,7
4632.2,1.0,0.0,100.7,1,46
293.70000000000005,1.0,0.0,48.95,0,6
535.5,1.0,0.0,89.25,1,6
1264.3,0.0,0.0,26.9,0,47
3369.6,1.0,0.0,93.6,0,36
757.6,1.0,0.0,94.7,1,8
2412.0,0.0,0.0,60.3,1,40
6344.0,0.0,0.0,104.0,1,61
7052.400000000001,0.0,1.0,97.95,1,72
3864.9,0.0,0.0,99.1,0,39
156.4,1.0,0.0,19.55,0,8
89.1,1.0,0.0,89.1,0,1
1965.15,0.0,1.0,59.55,1,33
2683.05,1.0,0.0,86.55,0,31
805.0500000000001,1.0,0.0,89.45,0,9
1389.5,0.0,1.0,19.85,0,70
1072.5,0.0,0.0,19.5,0,55
77.6,1.0,0.0,19.4,0,4
3780.0,0.0,0.0,78.75,1,48
1204.75,0.0,1.0,19.75,0,61
138.6,1.0,0.0,69.3,0,2
304.79999999999995,1.0,0.0,50.8,0,6
88.80000000000001,1.0,0.0,29.6,0,3
962.5,0.0,0.0,43.75,1,22
2638.35,0.0,0.0,79.95,0,33
1199.4,1.0,0.0,99.95,0,12
8254.800000000001,0.0,1.0,114.65,1,72
3784.5,1.0,0.0,65.25,0,58
5047.45,0.0,0.0,85.55,0,59
2624.8,0.0,0.0,77.2,1,34
1289.6,0.0,1.0,24.8,0,52
455.5,1.0,0.0,45.55,0,10
950.4,1.0,0.0,59.4,0,16
6313.299999999999,0.0,0.0,108.85,1,58
949.0,1.0,0.0,94.9,1,10
269.54999999999995,1.0,0.0,89.85,1,3
1366.2,0.0,1.0,19.8,0,69
401.05,1.0,0.0,30.85,0,13
2228.75,1.0,0.0,89.15,1,25
20.05,1.0,0.0,20.05,0,1
62.05,1.0,0.0,62.05,1,1
6942.799999999999,0.0,1.0,102.1,1,68
90.85,1.0,0.0,90.85,0,1
806.8,1.0,0.0,100.85,0,8
25.25,1.0,0.0,25.25,0,1
2442.6,1.0,0.0,53.1,0,46
4664.25,1.0,0.0,103.65,1,45
826.8,1.0,0.0,103.35,0,8
474.25,1.0,0.0,94.85,0,5
2050.4,1.0,0.0,93.2,0,22
5527.4,1.0,0.0,95.3,0,58
2532.15,1.0,0.0,49.65,0,51
1909.05,1.0,0.0,48.95,0,39
676.0,0.0,0.0,26.0,0,26
4528.85,1.0,0.0,85.45,0,53
80.0,1.0,0.0,80.0,0,1
29.95,1.0,0.0,29.95,0,1
1540.8,1.0,0.0,85.6,0,18
922.3,0.0,1.0,20.05,0,46
237.75,1.0,0.0,79.25,0,3
534.5999999999999,1.0,0.0,44.55,0,12
770.0,1.0,0.0,55.0,1,14
351.25,1.0,0.0,70.25,0,5
2809.8,0.0,0.0,100.35,1,28
5537.15,1.0,0.0,93.85,0,59
448.5,1.0,0.0,44.85,0,10
1698.9,0.0,0.0,80.9,1,21
228.5,1.0,0.0,45.7,0,5
261.0,0.0,1.0,26.1,0,10
357.25,1.0,0.0,71.45,0,5
719.1,1.0,0.0,79.9,1,9
1076.35,1.0,0.0,97.85,1,11
3459.2,0.0,1.0,73.6,1,47
124.05,1.0,0.0,41.35,1,3
75.9,1.0,0.0,75.9,0,1
934.95,0.0,0.0,40.65,0,23
1511.2,1.0,0.0,94.45,0,16
2205.9,0.0,0.0,81.7,1,27
1751.0,0.0,1.0,25.75,0,68
102.8,1.0,0.0,51.4,0,2
101.75,1.0,0.0,20.35,0,5
5071.900000000001,1.0,0.0,75.7,0,67
3013.4,0.0,0.0,57.95,1,52
2488.2,1.0,0.0,85.8,1,29
70.1,1.0,0.0,70.1,0,1
280.6,1.0,0.0,70.15,0,4
5889.15,0.0,1.0,85.35,1,69
622.4,1.0,0.0,38.9,0,16
2232.0,1.0,0.0,93.0,0,24
4359.599999999999,1.0,0.0,103.8,1,42
3048.0,1.0,0.0,50.8,0,60
952.0,1.0,0.0,95.2,0,10
535.5,1.0,0.0,59.5,0,9
1666.8000000000002,1.0,0.0,69.45,0,24
360.9,1.0,0.0,20.05,0,18
8323.199999999999,0.0,1.0,115.6,1,72
5555.2,1.0,0.0,86.8,0,64
38.8,1.0,0.0,19.4,0,2
6174.4,0.0,1.0,90.8,1,68
102.45,1.0,0.0,102.45,1,1
1200.65,0.0,0.0,20.35,0,59
4912.5,0.0,0.0,98.25,0,50
7952.400000000001,0.0,1.0,110.45,1,72
5397.900000000001,0.0,0.0,94.7,0,57
366.3,0.0,0.0,20.35,0,18
7133.099999999999,0.0,0.0,115.05,1,62
482.4,0.0,0.0,20.1,0,24
1487.4,1.0,0.0,40.2,1,37
428.75,1.0,0.0,85.75,0,5
208.65,1.0,0.0,69.55,0,3
2183.7,1.0,0.0,75.3,1,29
1525.2,1.0,0.0,49.2,0,31
499.2000000000001,0.0,0.0,20.8,0,24
1346.4,1.0,0.0,74.8,0,18
1561.4499999999998,1.0,0.0,91.85,0,17
4616.1,0.0,1.0,66.9,0,69
957.6,0.0,0.0,19.95,0,48
1101.6,0.0,1.0,20.4,0,54
1023.75,1.0,0.0,78.75,1,13
1877.7,1.0,0.0,85.35,0,22
452.7,1.0,0.0,25.15,0,18
1451.2,1.0,0.0,90.7,1,16
403.0,1.0,0.0,80.6,0,5
1073.25,0.0,1.0,20.25,0,53
3249.4,1.0,0.0,73.85,1,44
4424.2,1.0,0.0,100.55,0,44
6282.5,0.0,1.0,89.75,1,70
631.8,1.0,0.0,105.3,1,6
1697.85,0.0,0.0,51.45,0,33
220.0,0.0,0.0,20.0,0,11
1760.4,0.0,1.0,24.45,0,72
717.75,1.0,0.0,79.75,0,9
2274.3,0.0,0.0,36.1,0,63
61.650000000000006,0.0,0.0,20.55,0,3
6972.900000000001,0.0,1.0,105.65,1,66
4125.0,0.0,1.0,62.5,1,66
71.1,1.0,0.0,71.1,0,1
2832.0,0.0,0.0,94.4,0,30
911.95,1.0,0.0,70.15,0,13
5724.0,0.0,1.0,79.5,1,72
446.0,1.0,0.0,55.75,0,8
2970.8,0.0,0.0,106.1,0,28
6828.25,1.0,0.0,105.05,1,65
911.9,1.0,0.0,82.9,0,11
499.2,0.0,0.0,19.2,0,26
2964.75,1.0,0.0,50.25,0,59
1299.8,0.0,1.0,19.4,0,67
1409.35,0.0,1.0,19.85,0,71
4052.7,0.0,0.0,71.1,1,57
3340.55,0.0,1.0,47.05,1,71
1171.35,0.0,1.0,20.55,0,57
1879.2,0.0,1.0,26.1,0,72
75.35,1.0,0.0,75.35,1,1
1447.5,1.0,0.0,96.5,1,15
320.6,1.0,0.0,80.15,0,4
1033.85,1.0,0.0,44.95,0,23
7582.8,0.0,1.0,106.8,0,71
3658.5,1.0,0.0,81.3,1,45
6944.0,0.0,0.0,108.5,1,64
1184.0,1.0,0.0,59.2,0,20
2475.35,1.0,0.0,79.85,0,31
284.54999999999995,1.0,0.0,94.85,0,3
413.0,0.0,0.0,20.65,0,20
5560.349999999999,0.0,0.0,97.55,1,57
235.2,1.0,0.0,29.4,1,8
641.85,0.0,0.0,19.45,0,33
3631.4,0.0,1.0,54.2,1,67
5822.0,0.0,1.0,82.0,1,71
3814.35,1.0,0.0,64.65,1,59
20.45,1.0,0.0,20.45,0,1
4252.2,0.0,0.0,74.6,1,57
59.2,1.0,0.0,59.2,1,1
893.6999999999999,1.0,0.0,99.3,0,9
80.6,1.0,0.0,20.15,0,4
6375.599999999999,0.0,1.0,88.55,1,72
6575.099999999999,0.0,0.0,106.05,0,62
401.0,1.0,0.0,80.2,0,5
2088.9,1.0,0.0,94.95,1,22
890.75,0.0,1.0,25.45,0,35
959.4,1.0,0.0,79.95,0,12
567.0,1.0,0.0,20.25,0,28
20.4,1.0,0.0,20.4,0,1
6974.7,0.0,0.0,104.1,1,67
7038.0,0.0,1.0,97.75,0,72
4206.6,0.0,0.0,110.7,1,38
683.1999999999999,1.0,0.0,48.8,0,14
4086.65,0.0,0.0,86.95,1,47
1552.9499999999998,0.0,1.0,24.65,0,63
1058.2,1.0,0.0,28.6,0,37
74.2,1.0,0.0,74.2,0,1
734.45,0.0,0.0,19.85,0,37
365.85,1.0,0.0,40.65,0,9
3588.0,0.0,0.0,59.8,0,60
4990.349999999999,1.0,0.0,87.55,0,57
1853.2,1.0,0.0,45.2,0,41
3540.0,0.0,0.0,70.8,1,50
203.2,1.0,0.0,50.8,0,4
714.15,1.0,0.0,79.35,1,9
3434.4,1.0,0.0,95.4,0,36
48.7,1.0,0.0,24.35,0,2
6145.75,0.0,1.0,94.55,1,65
3090.6,0.0,0.0,85.85,1,36
100.75,1.0,0.0,20.15,0,5
7632.5,1.0,0.0,107.5,1,71
79.19999999999999,0.0,1.0,26.4,0,3
1083.5,0.0,0.0,19.7,0,55
235.75,1.0,0.0,47.15,0,5
53.5,1.0,0.0,53.5,0,1
5463.799999999999,0.0,1.0,80.35,1,68
3188.2000000000003,1.0,0.0,83.9,1,38
865.6,1.0,0.0,54.1,0,16
4847.45,0.0,0.0,72.35,1,67
8420.4,0.0,1.0,116.95,1,72
1441.65,1.0,0.0,68.65,0,21
76.0,1.0,0.0,19.0,0,4
87.6,1.0,0.0,29.2,0,3
6855.15,0.0,1.0,99.35,0,69
187.7,1.0,0.0,93.85,0,2
6881.0,0.0,1.0,98.3,0,70
21.0,1.0,0.0,21.0,0,1
39.3,1.0,0.0,19.65,0,2
996.6,1.0,0.0,90.6,0,11
1256.45,1.0,0.0,96.65,0,13
1179.0,0.0,1.0,19.65,0,60
1473.0,1.0,0.0,73.65,0,20
1324.6,0.0,1.0,35.8,0,37
621.0,0.0,0.0,20.7,0,30
6225.0,1.0,0.0,103.75,0,60
2460.5,1.0,0.0,70.3,0,35
4785.0,1.0,0.0,95.7,0,50
6791.150000000001,0.0,0.0,95.65,0,71
592.4,1.0,0.0,74.05,1,8
921.5,0.0,0.0,24.25,0,38
1429.2,0.0,1.0,19.85,0,72
4013.1,1.0,0.0,95.55,1,42
5415.0,0.0,0.0,95.0,0,57
6648.0,0.0,1.0,110.8,1,60
1799.85,0.0,1.0,25.35,0,71
254.65,1.0,0.0,23.15,0,11
2044.0,1.0,0.0,51.1,0,40
3542.7,0.0,1.0,84.35,1,42
44.45,1.0,0.0,44.45,0,1
4232.349999999999,1.0,0.0,90.05,1,47
3775.0,0.0,0.0,75.5,0,50
537.0,0.0,1.0,53.7,1,10
6152.400000000001,0.0,1.0,85.45,1,72
7156.8,0.0,1.0,99.4,0,72
5373.0,0.0,1.0,89.55,1,60
225.45,1.0,0.0,75.15,0,3
159.7,1.0,0.0,79.85,1,2
80.05,1.0,0.0,80.05,0,1
981.2,1.0,0.0,89.2,1,11
4819.15,1.0,0.0,98.35,0,49
7955.5,0.0,1.0,113.65,1,70
141.5,1.0,0.0,70.75,0,2
1580.0,1.0,0.0,98.75,1,16
998.5,1.0,0.0,99.85,0,10
3850.0,0.0,0.0,68.75,0,56
4984.799999999999,1.0,0.0,103.85,1,48
1800.0,0.0,1.0,25.0,0,72
20.9,1.0,0.0,20.9,0,1
566.95,0.0,1.0,19.55,0,29
632.5,0.0,0.0,25.3,0,25
3702.6,0.0,0.0,54.45,1,68
139.6,1.0,0.0,69.8,0,2
3273.9,1.0,0.0,77.95,0,42
120.6,0.0,1.0,20.1,0,6
1823.4,1.0,0.0,101.3,1,18
703.0,1.0,0.0,70.3,0,10
7462.8,0.0,1.0,103.65,1,72
6602.4,0.0,1.0,104.8,1,63
2111.4,0.0,0.0,78.2,1,27
889.0,0.0,1.0,25.4,0,35
1621.8,1.0,0.0,90.1,0,18
808.5,1.0,0.0,73.5,0,11
906.4,0.0,0.0,20.6,0,44
1151.4,1.0,0.0,60.6,1,19
6714.0,0.0,1.0,93.25,1,72
900.0,1.0,0.0,50.0,1,18
897.3000000000001,1.0,0.0,49.85,0,18
4359.4,0.0,1.0,61.4,1,71
1659.0,1.0,0.0,55.3,0,30
1680.0,0.0,0.0,60.0,1,28
2921.15,1.0,0.0,78.95,1,37
356.40000000000003,0.0,0.0,19.8,0,18
2497.05,0.0,1.0,80.55,0,31
280.75,1.0,0.0,56.15,1,5
2337.0,1.0,0.0,77.9,0,30
3518.2,0.0,0.0,71.8,1,49
544.8,1.0,0.0,45.4,0,12
78.05,1.0,0.0,78.05,0,1
358.4,1.0,0.0,89.6,0,4
61.650000000000006,1.0,0.0,20.55,0,3
238.2,1.0,0.0,79.4,0,3
2427.2,0.0,1.0,65.6,1,37
1523.75,0.0,0.0,66.25,1,23
1819.3,1.0,0.0,79.1,0,23
4506.75,0.0,0.0,100.15,1,45
445.5,0.0,0.0,20.25,0,22
2391.6000000000004,1.0,0.0,99.65,0,24
952.8,0.0,1.0,19.85,0,48
168.45,1.0,0.0,56.15,1,3
696.8,1.0,0.0,87.1,0,8
2373.8,0.0,0.0,53.95,1,44
5070.8,1.0,0.0,90.55,1,56
20.6,1.0,0.0,20.6,0,1
4905.15,1.0,0.0,92.55,0,53
1138.7,0.0,1.0,19.3,0,59
732.75,1.0,0.0,48.85,0,15
4402.65,0.0,0.0,89.85,1,49
2180.1,1.0,0.0,55.9,1,39
3922.6,0.0,0.0,89.15,1,44
160.2,1.0,0.0,53.4,0,3
1188.8,1.0,0.0,74.3,0,16
328.0,1.0,0.0,65.6,0,5
3711.1,1.0,0.0,100.3,0,37
457.65,1.0,0.0,50.85,0,9
694.75,0.0,1.0,19.85,0,35
603.75,1.0,0.0,86.25,1,7
20.2,1.0,0.0,20.2,0,1
727.9000000000001,1.0,0.0,25.1,0,29
4852.650000000001,0.0,0.0,95.15,0,51
4065.8,0.0,1.0,70.1,1,58
7812.0,0.0,0.0,108.5,1,72
154.2,1.0,0.0,38.55,0,4
7132.8,0.0,0.0,111.45,1,64
5463.799999999999,1.0,0.0,80.35,1,68
5958.2,1.0,0.0,96.1,1,62
3439.15,1.0,0.0,92.95,1,37
844.9499999999999,0.0,1.0,19.65,0,43
5950.75,0.0,1.0,91.55,1,65
61.15,1.0,0.0,61.15,0,1
1786.0500000000002,0.0,0.0,66.15,1,27
1111.5,0.0,1.0,19.5,0,57
20.55,1.0,0.0,20.55,0,1
1739.35,1.0,0.0,40.45,1,43
5366.4,0.0,1.0,111.8,1,48
4557.150000000001,0.0,1.0,111.15,1,41
6133.6,0.0,1.0,90.2,1,68
732.75,1.0,0.0,48.85,0,15
755.6,1.0,0.0,94.45,1,8
75.9,1.0,0.0,25.3,0,3
4974.75,1.0,0.0,90.45,1,55
19.65,1.0,0.0,19.65,0,1
1148.8,1.0,0.0,71.8,0,16
3120.0,0.0,0.0,80.0,1,39
948.5,1.0,0.0,94.85,1,10
5009.400000000001,0.0,1.0,108.9,1,46
675.5999999999999,1.0,0.0,56.3,0,12
846.65,0.0,1.0,20.65,0,41
7094.75,1.0,0.0,109.15,1,65
1663.2,0.0,0.0,79.2,1,21
399.2,1.0,0.0,99.8,1,4
6469.2,0.0,1.0,89.85,1,72
1153.85,0.0,1.0,24.55,0,47
3622.75,0.0,0.0,84.25,1,43
8143.2,0.0,1.0,113.1,1,72
7453.75,0.0,0.0,111.25,1,67
535.8,1.0,0.0,89.3,0,6
4209.0,0.0,0.0,70.15,1,60
3926.0,0.0,0.0,98.15,1,40
6002.7,0.0,1.0,90.95,1,66
2555.8,1.0,0.0,49.15,0,52
93.85,1.0,0.0,93.85,0,1
5417.200000000001,1.0,0.0,93.4,0,58
4593.599999999999,0.0,1.0,63.8,1,72
3340.75,1.0,0.0,95.45,0,35
1476.0,0.0,1.0,20.5,0,72
3526.65,1.0,0.0,69.15,0,51
1331.7,0.0,1.0,19.3,0,69
6865.5,0.0,0.0,99.5,1,69
223.3,1.0,0.0,20.3,0,11
24.2,1.0,0.0,24.2,0,1
315.0,1.0,0.0,105.0,1,3
3670.4,0.0,0.0,99.2,1,37
100.8,1.0,0.0,25.2,0,4
6341.55,1.0,0.0,94.65,0,67
2147.5,1.0,0.0,85.9,0,25
6624.0,0.0,1.0,92.0,1,72
410.4,1.0,0.0,51.3,0,8
802.5,1.0,0.0,80.25,0,10
120.9,1.0,0.0,20.15,0,6
4204.2,0.0,0.0,80.85,1,52
1774.5,0.0,1.0,25.35,0,70
6454.0,0.0,1.0,92.2,1,70
1467.4,0.0,1.0,25.3,0,58
5411.0,0.0,1.0,77.3,1,70
1418.4,0.0,1.0,19.7,0,72
3260.4,0.0,0.0,49.4,0,66
568.0,1.0,0.0,35.5,0,16
2080.75,1.0,0.0,59.45,0,35
6204.25,1.0,0.0,95.45,1,65
87.9,1.0,0.0,43.95,0,2
1464.0,1.0,0.0,48.8,0,30
1259.3,1.0,0.0,89.95,0,14
141.75,1.0,0.0,20.25,0,7
158.0,1.0,0.0,79.0,0,2
5626.5,0.0,1.0,85.25,0,66
62.25,1.0,0.0,20.75,0,3
19.75,1.0,0.0,19.75,0,1
4358.799999999999,0.0,1.0,64.1,0,68
864.5,1.0,0.0,86.45,0,10
4922.05,0.0,0.0,100.45,0,49
466.9,1.0,0.0,20.3,0,23
1259.05,1.0,0.0,96.85,1,13
1290.25,0.0,1.0,19.85,0,65
1005.2,1.0,0.0,35.9,0,28
179.0,1.0,0.0,89.5,0,2
680.4,1.0,0.0,75.6,0,9
5915.7,1.0,0.0,109.55,1,54
1540.0,0.0,0.0,61.6,1,25
389.5,0.0,1.0,20.5,0,19
6066.95,0.0,0.0,85.45,0,71
732.6,0.0,0.0,20.35,0,36
316.0,1.0,0.0,19.75,0,16
618.75,0.0,1.0,24.75,0,25
4793.75,0.0,0.0,81.25,1,59
1696.9,0.0,1.0,23.9,0,71
4381.5,0.0,0.0,95.25,0,46
1092.0,0.0,1.0,68.25,0,16
4684.4,1.0,0.0,95.6,0,49
2035.2,0.0,0.0,84.8,1,24
85.2,1.0,0.0,42.6,0,2
3874.4,1.0,0.0,66.8,0,58
89.25,1.0,0.0,89.25,0,1
3874.5,1.0,0.0,86.1,1,45
50.5,1.0,0.0,50.5,1,1
346.8,1.0,0.0,43.35,1,8
1980.0,1.0,0.0,90.0,0,22
7642.8,0.0,0.0,115.8,1,66
596.0,1.0,0.0,74.5,0,8
7639.2,0.0,0.0,106.1,1,72
2998.6,0.0,1.0,63.8,0,47
288.8,1.0,0.0,72.2,0,4
2288.1000000000004,1.0,0.0,78.9,0,29
8384.4,0.0,1.0,116.45,1,72
1359.2,1.0,0.0,84.95,0,16
159.9,1.0,0.0,79.95,0,2
19.5,1.0,0.0,19.5,0,1
4824.6,0.0,1.0,70.95,1,68
821.6999999999999,0.0,0.0,24.9,0,33
1183.4,1.0,0.0,19.4,0,61
1820.45,1.0,0.0,79.15,0,23
930.05,0.0,0.0,48.95,0,19
527.15,0.0,1.0,40.55,0,13
1816.5,1.0,0.0,86.5,0,21
6500.7,0.0,0.0,104.85,1,62
729.3499999999999,1.0,0.0,25.15,0,29
7374.5,0.0,1.0,105.35,1,70
3843.7,1.0,0.0,101.15,1,38
2290.9,1.0,0.0,73.9,0,31
69.95,1.0,0.0,69.95,0,1
43.95,1.0,0.0,43.95,0,1
4700.2,0.0,0.0,66.2,0,71
78.2,0.0,1.0,19.55,0,4
161.5,1.0,0.0,80.75,0,2
257.6,1.0,0.0,64.4,0,4
6841.35,0.0,1.0,99.15,0,69
5200.0,0.0,0.0,81.25,1,64
4740.0,0.0,0.0,79.0,1,60
69.95,1.0,0.0,69.95,0,1
6640.200000000001,1.0,0.0,105.4,0,63
673.75,0.0,1.0,19.25,0,35
1299.65,1.0,0.0,76.45,0,17
6139.35,0.0,1.0,97.45,0,63
1261.6,1.0,0.0,66.4,1,19
2335.2000000000003,1.0,0.0,111.2,1,21
5432.099999999999,1.0,0.0,95.3,1,57
396.4,1.0,0.0,49.55,0,8
123.9,1.0,0.0,20.65,0,6
4049.1,0.0,1.0,61.35,1,66
4759.65,0.0,1.0,75.55,1,63
2581.6,0.0,0.0,92.2,0,28
1725.0,1.0,0.0,75.0,0,23
575.6500000000001,1.0,0.0,19.85,0,29
1449.9,1.0,0.0,80.55,0,18
2453.9,1.0,0.0,46.3,0,53
703.0,0.0,0.0,70.3,0,10
1942.2,0.0,1.0,49.8,0,39
1281.8000000000002,1.0,0.0,75.4,0,17
3374.4,0.0,0.0,91.2,0,37
663.3000000000001,0.0,1.0,20.1,0,33
1697.65,0.0,0.0,89.35,0,19
429.8,1.0,0.0,61.4,1,7
656.1,1.0,0.0,72.9,1,9
3778.95,0.0,1.0,64.05,1,59
5703.5,0.0,0.0,103.7,1,55
377.6,1.0,0.0,94.4,1,4
1182.75,0.0,1.0,20.75,0,57
7813.200000000001,0.0,1.0,114.9,1,68
4758.4,0.0,1.0,74.35,1,64
7430.400000000001,0.0,0.0,103.2,1,72
672.0,1.0,0.0,84.0,0,8
8337.6,0.0,1.0,115.8,1,72
45.8,1.0,0.0,45.8,0,1
6568.8,0.0,1.0,95.2,0,69
4496.8,0.0,1.0,80.3,1,56
584.5500000000001,1.0,0.0,64.95,0,9
69.9,1.0,0.0,69.9,0,1
4725.9,0.0,0.0,80.1,0,59
954.6,1.0,0.0,79.55,0,12
339.2,1.0,0.0,84.8,1,4
210.9,1.0,0.0,70.3,0,3
50.75,1.0,0.0,50.75,0,1
2865.2,1.0,0.0,98.8,1,29
5992.400000000001,0.0,1.0,84.4,1,71
1328.25,0.0,0.0,57.75,0,23
158.10000000000002,1.0,0.0,26.35,0,6
715.95,1.0,0.0,19.35,0,37
1785.6,0.0,0.0,74.4,0,24
4941.65,1.0,0.0,100.85,0,49
1058.2,1.0,0.0,96.2,0,11
4404.4,0.0,1.0,100.1,1,44
277.2,0.0,0.0,25.2,0,11
1259.9,1.0,0.0,29.3,0,43
